location,year,quarter,avg_price
mahadevapura,2030,Jul-Sep,16430.021061866923
mahadevapura,2030,Oct-Dec,16816.8488352028
malleshwaram,2025,Jan-Mar,11647.702628500581
malleshwaram,2025,Apr-Jun,11704.945199528189
malleshwaram,2025,Jul-Sep,11762.469088858845
malleshwaram,2025,Oct-Dec,11820.275679029814
malleshwaram,2026,Jan-Mar,11878.366359372832
malleshwaram,2026,Apr-Jun,11936.742526047503
malleshwaram,2026,Jul-Sep,11995.405582074844
malleshwaram,2026,Oct-Dec,12054.356937371014
malleshwaram,2027,Jan-Mar,12113.598008781199
malleshwaram,2027,Apr-Jun,12173.130220113659
malleshwaram,2027,Jul-Sep,12232.955002173954
malleshwaram,2027,Oct-Dec,12293.07379279933
malleshwaram,2028,Jan-Mar,12353.488036893277
malleshwaram,2028,Apr-Jun,12414.199186460253
malleshwaram,2028,Jul-Sep,12475.208700640587
malleshwaram,2028,Oct-Dec,12536.518045745543
malleshwaram,2029,Jan-Mar,12598.128695292564
malleshwaram,2029,Apr-Jun,12660.042130040689
malleshwaram,2029,Jul-Sep,12722.259838026135
malleshwaram,2029,Oct-Dec,12784.783314598068
malleshwaram,2030,Jan-Mar,12847.614062454537
malleshwaram,2030,Apr-Jun,12910.753591678595
malleshwaram,2030,Jul-Sep,12974.203419774587
malleshwaram,2030,Oct-Dec,13037.965071704628
marathahalli,2025,Jan-Mar,9315.281770327829
marathahalli,2025,Apr-Jun,9552.778051717085
marathahalli,2025,Jul-Sep,9796.329381688274
marathahalli,2025,Oct-Dec,10046.090135767257
marathahalli,2026,Jan-Mar,10302.218625336505
marathahalli,2026,Apr-Jun,10564.877197981104
marathahalli,2026,Jul-Sep,10834.232340393115
marathahalli,2026,Oct-Dec,11110.454783899517
marathahalli,2027,Jan-Mar,11393.719612680616
marathahalli,2027,Apr-Jun,11684.20637474753
marathahalli,2027,Jul-Sep,11982.09919574907
marathahalli,2027,Oct-Dec,12287.586895680175
marathahalli,2028,Jan-Mar,12600.863108565864
marathahalli,2028,Apr-Jun,12922.126405196572
marathahalli,2028,Jul-Sep,13251.580418992668
marathahalli,2028,Oct-Dec,13589.433975077927
marathahalli,2029,Jan-Mar,13935.901222643777
marathahalli,2029,Apr-Jun,14291.20177068822
marathahalli,2029,Jul-Sep,14655.560827215455
marathahalli,2029,Oct-Dec,15029.209341984453
marathahalli,2030,Jan-Mar,15412.384152896948
marathahalli,2030,Apr-Jun,15805.328136117641
marathahalli,2030,Jul-Sep,16208.290360021774
marathahalli,2030,Oct-Dec,16621.52624306764
marathahalli sarjapur outer ring road,2025,Jan-Mar,10101.685562308126
marathahalli sarjapur outer ring road,2025,Apr-Jun,10341.135615076992
marathahalli sarjapur outer ring road,2025,Jul-Sep,10586.26158474283
marathahalli sarjapur outer ring road,2025,Oct-Dec,10837.198013070192
marathahalli sarjapur outer ring road,2026,Jan-Mar,11094.082630997596
marathahalli sarjapur outer ring road,2026,Apr-Jun,11357.056434233613
marathahalli sarjapur outer ring road,2026,Jul-Sep,11626.263760644875
marathahalli sarjapur outer ring road,2026,Oct-Dec,11901.852369478496
marathahalli sarjapur outer ring road,2027,Jan-Mar,12183.973522462366
marathahalli sarjapur outer ring road,2027,Apr-Jun,12472.782066827855
marathahalli sarjapur outer ring road,2027,Jul-Sep,12768.436520300478
marathahalli sarjapur outer ring road,2027,Oct-Dec,13071.099158105182
marathahalli sarjapur outer ring road,2028,Jan-Mar,13380.936102033995
marathahalli sarjapur outer ring road,2028,Apr-Jun,13698.117411624942
marathahalli sarjapur outer ring road,2028,Jul-Sep,14022.817177502258
marathahalli sarjapur outer ring road,2028,Oct-Dec,14355.213616929132
marathahalli sarjapur outer ring road,2029,Jan-Mar,14695.489171625433
marathahalli sarjapur outer ring road,2029,Apr-Jun,15043.830607904112
marathahalli sarjapur outer ring road,2029,Jul-Sep,15400.429119181219
marathahalli sarjapur outer ring road,2029,Oct-Dec,15765.480430915826
marathahalli sarjapur outer ring road,2030,Jan-Mar,16139.18490803744
marathahalli sarjapur outer ring road,2030,Apr-Jun,16521.74766491987
marathahalli sarjapur outer ring road,2030,Jul-Sep,16913.378677961915
marathahalli sarjapur outer ring road,2030,Oct-Dec,17314.29290083666
medahalli kadugodi road,2025,Jan-Mar,7378.675706747934
medahalli kadugodi road,2025,Apr-Jun,7657.74119386987
medahalli kadugodi road,2025,Jul-Sep,7947.3610879338785
medahalli kadugodi road,2025,Oct-Dec,8247.934562291877
medahalli kadugodi road,2026,Jan-Mar,8559.875887246824
medahalli kadugodi road,2026,Apr-Jun,8883.615001027536
medahalli kadugodi road,2026,Jul-Sep,9219.598102358075
medahalli kadugodi road,2026,Oct-Dec,9568.288265438436
medahalli kadugodi road,2027,Jan-Mar,9930.166078184122
medahalli kadugodi road,2027,Apr-Jun,10305.730304604303
medahalli kadugodi road,2027,Jul-Sep,10695.498572231456
medahalli kadugodi road,2027,Oct-Dec,11100.00808554997
medahalli kadugodi road,2028,Jan-Mar,11519.816366407005
medahalli kadugodi road,2028,Apr-Jun,11955.502022426099
medahalli kadugodi road,2028,Jul-Sep,12407.665544482565
medahalli kadugodi road,2028,Oct-Dec,12876.930134339864
medahalli kadugodi road,2029,Jan-Mar,13363.942563587616
medahalli kadugodi road,2029,Apr-Jun,13869.374065065114
medahalli kadugodi road,2029,Jul-Sep,14393.921257998953
medahalli kadugodi road,2029,Oct-Dec,14938.307108129862
medahalli kadugodi road,2030,Jan-Mar,15503.281924152056
medahalli kadugodi road,2030,Apr-Jun,16089.624391838444
medahalli kadugodi road,2030,Jul-Sep,16698.142647277036
medahalli kadugodi road,2030,Oct-Dec,17329.675390697703
medahalli main road,2025,Jan-Mar,6568.649785911201
medahalli main road,2025,Apr-Jun,6676.667111799565
medahalli main road,2025,Jul-Sep,6786.460714863962
medahalli main road,2025,Oct-Dec,6898.059804868475
medahalli main road,2026,Jan-Mar,7011.494071913439
medahalli main road,2026,Apr-Jun,7126.793694334265
medahalli main road,2026,Jul-Sep,7243.989346730163
medahalli main road,2026,Oct-Dec,7363.112208124887
medahalli main road,2027,Jan-Mar,7484.193970261682
medahalli main road,2027,Apr-Jun,7607.266846034634
medahalli main road,2027,Jul-Sep,7732.363578058668
medahalli main road,2027,Oct-Dec,7859.517447380476
medahalli main road,2028,Jan-Mar,7988.762282332688
medahalli main road,2028,Apr-Jun,8120.132467533647
medahalli main road,2028,Jul-Sep,8253.66295303518
medahalli main road,2028,Oct-Dec,8389.389263620795
medahalli main road,2029,Jan-Mar,8527.347508256782
medahalli main road,2029,Apr-Jun,8667.574389698737
medahalli main road,2029,Jul-Sep,8810.107214256052
medahalli main road,2029,Oct-Dec,8954.983901716974
medahalli main road,2030,Jan-Mar,9102.24299543689
medahalli main road,2030,Apr-Jun,9251.923672592491
medahalli main road,2030,Jul-Sep,9404.065754604564
medahalli main road,2030,Oct-Dec,9558.709717732187
mysore road,2025,Jan-Mar,6351.0338657808725
mysore road,2025,Apr-Jun,6453.484149219871
mysore road,2025,Jul-Sep,6557.587086509967
mysore road,2025,Oct-Dec,6663.369337067414
mysore road,2026,Jan-Mar,6770.857990358882
mysore road,2026,Apr-Jun,6880.080572838717
mysore road,2026,Jul-Sep,6991.065054998113
mysore road,2026,Oct-Dec,7103.83985852799
mysore road,2027,Jan-Mar,7218.433863597425
mysore road,2027,Apr-Jun,7334.876416249488
mysore road,2027,Jul-Sep,7453.197335916383
mysore road,2027,Oct-Dec,7573.426923055821
mysore road,2028,Jan-Mar,7695.595966910575
mysore road,2028,Apr-Jun,7819.735753393207
mysore road,2028,Jul-Sep,7945.878073097986
mysore road,2028,Oct-Dec,8074.055229442046
mysore road,2029,Jan-Mar,8204.300046937877
mysore road,2029,Apr-Jun,8336.645879599255
mysore road,2029,Jul-Sep,8471.126619482775
mysore road,2029,Oct-Dec,8607.77670536717
mysore road,2030,Jan-Mar,8746.631131572634
mysore road,2030,Apr-Jun,8887.725456922419
mysore road,2030,Jul-Sep,9031.095813848984
mysore road,2030,Oct-Dec,9176.778917647049
nri layout main road,2025,Jan-Mar,6421.6759436709335
nri layout main road,2025,Apr-Jun,6593.689298389385
nri layout main road,2025,Jul-Sep,6770.310265584866
nri layout main road,2025,Oct-Dec,6951.662266446232
nri layout main road,2026,Jan-Mar,7137.872028167333
nri layout main road,2026,Apr-Jun,7329.069672502869
nri layout main road,2026,Jul-Sep,7525.3888066963345
nri layout main road,2026,Oct-Dec,7726.966616843594
nri layout main road,2027,Jan-Mar,7933.943963757327
nri layout main road,2027,Apr-Jun,8146.465481399333
nri layout main road,2027,Jul-Sep,8364.679677949482
nri layout main road,2027,Oct-Dec,8588.739039581927
nri layout main road,2028,Jan-Mar,8818.800137021124
nri layout main road,2028,Apr-Jun,9055.023734952068
nri layout main road,2028,Jul-Sep,9297.574904361269
nri layout main road,2028,Oct-Dec,9546.623137886898
nri layout main road,2029,Jan-Mar,9802.342468258774
nri layout main road,2029,Apr-Jun,10064.911589910911
nri layout main road,2029,Jul-Sep,10334.51398385163
nri layout main road,2029,Oct-Dec,10611.338045878476
nri layout main road,2030,Jan-Mar,10895.577218227567
nri layout main road,2030,Apr-Jun,11187.430124749331
nri layout main road,2030,Jul-Sep,11487.100709705122
nri layout main road,2030,Oct-Dec,11794.798380281683
nagavara,2025,Jan-Mar,8516.087546022449
nagavara,2025,Apr-Jun,8653.858427651616
nagavara,2025,Jul-Sep,8793.858128057282
nagavara,2025,Oct-Dec,8936.122704446017
nagavara,2026,Jan-Mar,9080.688797347795
nagavara,2026,Apr-Jun,9227.593640052826
nagavara,2026,Jul-Sep,9376.875068201078
nagavara,2026,Oct-Dec,9528.571529526913
nagavara,2027,Jan-Mar,9682.722093761384
nagavara,2027,Apr-Jun,9839.36646269472
nagavara,2027,Jul-Sep,9998.544980401604
nagavara,2027,Oct-Dec,10160.298643631875
nagavara,2028,Jan-Mar,10324.669112369316
nagavara,2028,Apr-Jun,10491.698720561275
nagavara,2028,Jul-Sep,10661.430487021855
nagavara,2028,Oct-Dec,10833.908126511496
nagavara,2029,Jan-Mar,11009.176060995804
nagavara,2029,Apr-Jun,11187.279431086514
nagavara,2029,Jul-Sep,11368.264107667546
nagavara,2029,Oct-Dec,11552.176703709152
nagavara,2030,Jan-Mar,11739.06458627317
nagavara,2030,Apr-Jun,11928.975888712514
nagavara,2030,Jul-Sep,12121.959523068012
nagavara,2030,Oct-Dec,12318.065192665805
nice ring road,2025,Jan-Mar,6693.144598853065
nice ring road,2025,Apr-Jun,6884.803142360211
nice ring road,2025,Jul-Sep,7081.949838223361
nice ring road,2025,Oct-Dec,7284.741839970514
nice ring road,2026,Jan-Mar,7493.3408012291075
nice ring road,2026,Apr-Jun,7707.913004586606
nice ring road,2026,Jul-Sep,7928.629494141008
nice ring road,2026,Oct-Dec,8155.666211846951
nice ring road,2027,Jan-Mar,8389.20413776609
nice ring road,2027,Apr-Jun,8629.42943433355
nice ring road,2027,Jul-Sep,8876.533594755465
nice ring road,2027,Oct-Dec,9130.71359565588
nice ring road,2028,Jan-Mar,9392.17205409471
nice ring road,2028,Apr-Jun,9661.11738908191
nice ring road,2028,Jul-Sep,9937.763987716622
nice ring road,2028,Oct-Dec,10222.332376083716
nice ring road,2029,Jan-Mar,10515.049395043963
nice ring road,2029,Apr-Jun,10816.148381057976
nice ring road,2029,Jul-Sep,11125.869352188045
nice ring road,2029,Oct-Dec,11444.459199426152
nice ring road,2030,Jan-Mar,11772.171883500665
nice ring road,2030,Apr-Jun,12109.268637318615
nice ring road,2030,Jul-Sep,12456.0181742049
nice ring road,2030,Oct-Dec,12812.69690210445
old madras road,2025,Jan-Mar,7557.676444433674
old madras road,2025,Apr-Jun,7755.446165791706
old madras road,2025,Jul-Sep,7958.391136841043
old madras road,2025,Oct-Dec,8166.646783819751
old madras road,2026,Jan-Mar,8380.352076807658
old madras road,2026,Apr-Jun,8599.649622461804
old madras road,2026,Jul-Sep,8824.685759178612
old madras road,2026,Oct-Dec,9055.610654746264
old madras road,2027,Jan-Mar,9292.578406552448
old madras road,2027,Apr-Jun,9535.747144414347
old madras road,2027,Jul-Sep,9785.279136099496
old madras road,2027,Oct-Dec,10041.340895607907
old madras road,2028,Jan-Mar,10304.10329428773
old madras road,2028,Apr-Jun,10573.741674858595
old madras road,2028,Jul-Sep,10850.435968418722
old madras road,2028,Oct-Dec,11134.370814513888
old madras road,2029,Jan-Mar,11425.735684348352
old madras road,2029,Apr-Jun,11724.725007219982
old madras road,2029,Jul-Sep,12031.53830026394
old madras road,2029,Oct-Dec,12346.380301591504
old madras road,2030,Jan-Mar,12669.461106912882
old madras road,2030,Apr-Jun,13000.996309735176
old madras road,2030,Jul-Sep,13341.207145229046
old madras road,2030,Oct-Dec,13690.320637860106
outer ring road,2025,Jan-Mar,7908.40389001598
outer ring road,2025,Apr-Jun,8004.860047742818
outer ring road,2025,Jul-Sep,8102.492648971128
outer ring road,2025,Oct-Dec,8201.316042388902
outer ring road,2026,Jan-Mar,8301.344751690282
outer ring road,2026,Apr-Jun,8402.59347771005
outer ring road,2026,Jul-Sep,8505.077100584154
outer ring road,2026,Oct-Dec,8608.810681936586
outer ring road,2027,Jan-Mar,8713.809467092928
outer ring road,2027,Apr-Jun,8820.088887320899
outer ring road,2027,Jul-Sep,8927.664562098233
outer ring road,2027,Oct-Dec,9036.552301408208
outer ring road,2028,Jan-Mar,9146.768108063183
outer ring road,2028,Apr-Jun,9258.328180056467
outer ring road,2028,Jul-Sep,9371.24891294288
outer ring road,2028,Oct-Dec,9485.546902248336
outer ring road,2029,Jan-Mar,9601.238945908835
outer ring road,2029,Apr-Jun,9718.342046739182
outer ring road,2029,Jul-Sep,9836.873414931828
outer ring road,2029,Oct-Dec,9956.850470586189
outer ring road,2030,Jan-Mar,10078.290846268805
outer ring road,2030,Apr-Jun,10201.212389604736
outer ring road,2030,Jul-Sep,10325.63316590056
outer ring road,2030,Oct-Dec,10451.57146079935
panathur,2025,Jan-Mar,11351.747268087454
panathur,2025,Apr-Jun,11718.694763282068
panathur,2025,Jul-Sep,12097.503909467463
panathur,2025,Oct-Dec,12488.558136878399
panathur,2026,Jan-Mar,12892.25327020847
panathur,2026,Apr-Jun,13308.997929263465
panathur,2026,Jul-Sep,13739.213942565913
panathur,2026,Oct-Dec,14183.336774329493
panathur,2027,Jan-Mar,14641.81596523547
panathur,2027,Apr-Jun,15115.115587457316
panathur,2027,Jul-Sep,15603.714714394098
panathur,2027,Oct-Dec,16108.107905588085
panathur,2028,Jan-Mar,16628.80570731742
panathur,2028,Apr-Jun,17166.33516937054
panathur,2028,Jul-Sep,17721.24037852545
panathur,2028,Oct-Dec,18294.083009273796
panathur,2029,Jan-Mar,18885.44289234723
panathur,2029,Apr-Jun,19495.91860162148
panathur,2029,Jul-Sep,20126.128059992236
panathur,2029,Oct-Dec,20776.70916483606
panathur,2030,Jan-Mar,21448.32043368948
panathur,2030,Apr-Jun,22141.641670799778
panathur,2030,Jul-Sep,22857.374655222142
panathur,2030,Oct-Dec,23596.243851159743
phase 1 electronics city,2025,Jan-Mar,6933.075277499929
phase 1 electronics city,2025,Apr-Jun,7070.179257215162
phase 1 electronics city,2025,Jul-Sep,7209.9945159085355
phase 1 electronics city,2025,Oct-Dec,7352.574670066695
phase 1 electronics city,2026,Jan-Mar,7497.9743964609925
phase 1 electronics city,2026,Apr-Jun,7646.249453114989
phase 1 electronics city,2026,Jul-Sep,7797.456700686591
phase 1 electronics city,2026,Oct-Dec,7951.654124273032
phase 1 electronics city,2027,Jan-Mar,8108.90085564705
phase 1 electronics city,2027,Apr-Jun,8269.257195932794
phase 1 electronics city,2027,Jul-Sep,8432.784638730162
phase 1 electronics city,2027,Oct-Dec,8599.545893696413
phase 1 electronics city,2028,Jan-Mar,8769.604910594138
phase 1 electronics city,2028,Apr-Jun,8943.026903814767
phase 1 electronics city,2028,Jul-Sep,9119.878377387045
phase 1 electronics city,2028,Oct-Dec,9300.227150480066
phase 1 electronics city,2029,Jan-Mar,9484.142383410623
phase 1 electronics city,2029,Apr-Jun,9671.694604164873
phase 1 electronics city,2029,Jul-Sep,9862.955735444486
phase 1 electronics city,2029,Oct-Dec,10057.999122247613
phase 1 electronics city,2030,Jan-Mar,10256.899559995309
phase 1 electronics city,2030,Apr-Jun,10459.733323214143
phase 1 electronics city,2030,Jul-Sep,10666.578194786029
phase 1 electronics city,2030,Oct-Dec,10877.513495776477
phase 2 electronic city,2025,Jan-Mar,5837.999106014743
phase 2 electronic city,2025,Apr-Jun,5942.257449883611
phase 2 electronic city,2025,Jul-Sep,6048.377699187696
phase 2 electronic city,2025,Oct-Dec,6156.39310490453
phase 2 electronic city,2026,Jan-Mar,6266.3375118267195
phase 2 electronic city,2026,Apr-Jun,6378.245369166629
phase 2 electronic city,2026,Jul-Sep,6492.15174135046
phase 2 electronic city,2026,Oct-Dec,6608.0923190050935
phase 2 electronic city,2027,Jan-Mar,6726.103430141142
phase 2 electronic city,2027,Apr-Jun,6846.222051535712
phase 2 electronic city,2027,Jul-Sep,6968.485820318453
phase 2 electronic city,2027,Oct-Dec,7092.933045764509
phase 2 electronic city,2028,Jan-Mar,7219.602721298081
phase 2 electronic city,2028,Apr-Jun,7348.534536710354
phase 2 electronic city,2028,Jul-Sep,7479.768890595618
phase 2 electronic city,2028,Oct-Dec,7613.346903009485
phase 2 electronic city,2029,Jan-Mar,7749.310428353152
phase 2 electronic city,2029,Apr-Jun,7887.702068487775
phase 2 electronic city,2029,Jul-Sep,8028.565186083035
phase 2 electronic city,2029,Oct-Dec,8171.943918204093
phase 2 electronic city,2030,Jan-Mar,8317.883190141192
phase 2 electronic city,2030,Apr-Jun,8466.428729486232
phase 2 electronic city,2030,Jul-Sep,8617.627080460732
phase 2 electronic city,2030,Oct-Dec,8771.525618499678
phase 7 jp nagar,2025,Jan-Mar,8762.209394942596
phase 7 jp nagar,2025,Apr-Jun,8931.258518817302
phase 7 jp nagar,2025,Jul-Sep,9103.569103927948
phase 7 jp nagar,2025,Oct-Dec,9279.204073578423
phase 7 jp nagar,2026,Jan-Mar,9458.22756505061
phase 7 jp nagar,2026,Apr-Jun,9640.70495302564
phase 7 jp nagar,2026,Jul-Sep,9826.702873457009
phase 7 jp nagar,2026,Oct-Dec,10016.289247904277
phase 7 jp nagar,2027,Jan-Mar,10209.533308336244
phase 7 jp nagar,2027,Apr-Jun,10406.50562241265
phase 7 jp nagar,2027,Jul-Sep,10607.27811925362
phase 7 jp nagar,2027,Oct-Dec,10811.92411570631
phase 7 jp nagar,2028,Jan-Mar,11020.518343118278
phase 7 jp nagar,2028,Apr-Jun,11233.136974627421
phase 7 jp nagar,2028,Jul-Sep,11449.857652978404
phase 7 jp nagar,2028,Oct-Dec,11670.759518875751
phase 7 jp nagar,2029,Jan-Mar,11895.923239883956
phase 7 jp nagar,2029,Apr-Jun,12125.431039885156
phase 7 jp nagar,2029,Jul-Sep,12359.366729105142
phase 7 jp nagar,2029,Oct-Dec,12597.81573471865
phase 7 jp nagar,2030,Jan-Mar,12840.865132045123
phase 7 jp nagar,2030,Apr-Jun,13088.603676346333
phase 7 jp nagar,2030,Jul-Sep,13341.121835237476
phase 7 jp nagar,2030,Oct-Dec,13598.511821723569
phase 8th jp nagar,2025,Jan-Mar,7716.037324808318
phase 8th jp nagar,2025,Apr-Jun,7850.445876720262
phase 8th jp nagar,2025,Jul-Sep,7987.195741674976
phase 8th jp nagar,2025,Oct-Dec,8126.327703883629
phase 8th jp nagar,2026,Jan-Mar,8267.88325799288
phase 8th jp nagar,2026,Apr-Jun,8411.904621460228
phase 8th jp nagar,2026,Jul-Sep,8558.434747144911
phase 8th jp nagar,2026,Oct-Dec,8707.517336118157
phase 8th jp nagar,2027,Jan-Mar,8859.196850696564
phase 8th jp nagar,2027,Apr-Jun,9013.518527702521
phase 8th jp nagar,2027,Jul-Sep,9170.528391955617
phase 8th jp nagar,2027,Oct-Dec,9330.273269999056
phase 8th jp nagar,2028,Jan-Mar,9492.800804065184
phase 8th jp nagar,2028,Apr-Jun,9658.159466284284
phase 8th jp nagar,2028,Jul-Sep,9826.39857314088
phase 8th jp nagar,2028,Oct-Dec,9997.568300181862
phase 8th jp nagar,2029,Jan-Mar,10171.719696980812
phase 8th jp nagar,2029,Apr-Jun,10348.904702363008
phase 8th jp nagar,2029,Jul-Sep,10529.176159895633
phase 8th jp nagar,2029,Oct-Dec,10712.587833647807
phase 8th jp nagar,2030,Jan-Mar,10899.194424225165
phase 8th jp nagar,2030,Apr-Jun,11089.051585083733
phase 8th jp nagar,2030,Jul-Sep,11282.215939127987
phase 8th jp nagar,2030,Oct-Dec,11478.745095598044
pulikeshi nagar,2025,Jan-Mar,11674.08153271111
pulikeshi nagar,2025,Apr-Jun,11869.231661727395
pulikeshi nagar,2025,Jul-Sep,12067.644023643832
pulikeshi nagar,2025,Oct-Dec,12269.373151673126
pulikeshi nagar,2026,Jan-Mar,12474.474490634042
pulikeshi nagar,2026,Apr-Jun,12683.004412190297
pulikeshi nagar,2026,Jul-Sep,12895.020230344195
pulikeshi nagar,2026,Oct-Dec,13110.580217189246
pulikeshi nagar,2027,Jan-Mar,13329.743618926143
pulikeshi nagar,2027,Apr-Jun,13552.570672146434
pulikeshi nagar,2027,Jul-Sep,13779.122620388438
pulikeshi nagar,2027,Oct-Dec,14009.461730969888
pulikeshi nagar,2028,Jan-Mar,14243.651312101978
pulikeshi nagar,2028,Apr-Jun,14481.755730289484
pulikeshi nagar,2028,Jul-Sep,14723.84042802176
pulikeshi nagar,2028,Oct-Dec,14969.971941759472
pulikeshi nagar,2029,Jan-Mar,15220.217920221992
pulikeshi nagar,2029,Apr-Jun,15474.647142980513
pulikeshi nagar,2029,Jul-Sep,15733.329539361963
pulikeshi nagar,2029,Oct-Dec,15996.336207668928
pulikeshi nagar,2030,Jan-Mar,16263.739434720872
pulikeshi nagar,2030,Apr-Jun,16535.612715722014
pulikeshi nagar,2030,Jul-Sep,16812.030774461327
pulikeshi nagar,2030,Oct-Dec,17093.06958385021
queens road,2025,Jan-Mar,15288.940832853143
queens road,2025,Apr-Jun,15486.296751080497
queens road,2025,Jul-Sep,15686.200220435507
queens road,2025,Oct-Dec,15888.684125752869
queens road,2026,Jan-Mar,16093.781776358217
queens road,2026,Apr-Jun,16301.526911547619
queens road,2026,Jul-Sep,16511.953706137814
queens road,2026,Oct-Dec,16725.09677608809
queens road,2027,Jan-Mar,16940.991184194725
queens road,2027,Apr-Jun,17159.672445858967
queens road,2027,Jul-Sep,17381.17653492942
queens road,2027,Oct-Dec,17605.53988961987
queens road,2028,Jan-Mar,17832.799418503524
queens road,2028,Apr-Jun,18062.99250658458
queens road,2028,Jul-Sep,18296.1570214482
queens road,2028,Oct-Dec,18532.331319489876
queens road,2029,Jan-Mar,18771.554252225167
queens road,2029,Apr-Jun,19013.86517268094
queens road,2029,Jul-Sep,19259.303941869068
queens road,2029,Oct-Dec,19507.91093534371
queens road,2030,Jan-Mar,19759.727049843234
queens road,2030,Apr-Jun,20014.793710017886
queens road,2030,Jul-Sep,20273.15287524428
queens road,2030,Oct-Dec,20534.84704652787
rk hegde nagar,2025,Jan-Mar,9794.327025843384
rk hegde nagar,2025,Apr-Jun,9993.274734426128
rk hegde nagar,2025,Jul-Sep,10196.263577294656
rk hegde nagar,2025,Oct-Dec,10403.375640171053
rk hegde nagar,2026,Jan-Mar,10614.694676147325
rk hegde nagar,2026,Apr-Jun,10830.30613955393
rk hegde nagar,2026,Jul-Sep,11050.297220516262
rk hegde nagar,2026,Oct-Dec,11274.75688021306
rk hegde nagar,2027,Jan-Mar,11503.775886851014
rk hegde nagar,2027,Apr-Jun,11737.446852370093
rk hegde nagar,2027,Jul-Sep,11975.864269894468
rk hegde nagar,2027,Oct-Dec,12219.124551944147
rk hegde nagar,2028,Jan-Mar,12467.326069422792
rk hegde nagar,2028,Apr-Jun,12720.569191397473
rk hegde nagar,2028,Jul-Sep,12978.956325686453
rk hegde nagar,2028,Oct-Dec,13242.591960271411
rk hegde nagar,2029,Jan-Mar,13511.58270555086
rk hegde nagar,2029,Apr-Jun,13786.03733745183
rk hegde nagar,2029,Jul-Sep,14066.066841417265
rk hegde nagar,2029,Oct-Dec,14351.784457286918
rk hegde nagar,2030,Jan-Mar,14643.305725089878
rk hegde nagar,2030,Apr-Jun,14940.748531767282
rk hegde nagar,2030,Jul-Sep,15244.233158844061
rk hegde nagar,2030,Oct-Dec,15553.882331069037
rr nagar,2025,Jan-Mar,6884.884475682356
rr nagar,2025,Apr-Jun,7017.796198305411
rr nagar,2025,Jul-Sep,7153.273762965906
rr nagar,2025,Oct-Dec,7291.366702882065
rr nagar,2026,Jan-Mar,7432.1255075038935
rr nagar,2026,Apr-Jun,7575.601640973103
rr nagar,2026,Jul-Sep,7721.84756093939
rr nagar,2026,Oct-Dec,7870.9167377399735
rr nagar,2027,Jan-Mar,8022.863673949382
rr nagar,2027,Apr-Jun,8177.743924306649
rr nagar,2027,Jul-Sep,8335.6141160272
rr nagar,2027,Oct-Dec,8496.531969506857
rr nagar,2028,Jan-Mar,8660.556319425537
rr nagar,2028,Apr-Jun,8827.747136258342
rr nagar,2028,Jul-Sep,8998.165548201927
rr nagar,2028,Oct-Dec,9171.873863524155
rr nagar,2029,Jan-Mar,9348.935593345199
rr nagar,2029,Apr-Jun,9529.415474858439
rr nagar,2029,Jul-Sep,9713.379494999634
rr nagar,2029,Oct-Dec,9900.894914573018
rr nagar,2030,Jan-Mar,10092.030292843156
rr nagar,2030,Apr-Jun,10286.85551260153
rr nagar,2030,Jul-Sep,10485.44180571705
rr nagar,2030,Oct-Dec,10687.861779179788
rt nagar,2025,Jan-Mar,6539.787156305834
rt nagar,2025,Apr-Jun,6585.897143483639
rt nagar,2025,Jul-Sep,6632.332237712594
rt nagar,2025,Oct-Dec,6679.094731220505
rt nagar,2026,Jan-Mar,6726.186932396956
rt nagar,2026,Apr-Jun,6773.611165907261
rt nagar,2026,Jul-Sep,6821.369772807221
rt nagar,2026,Oct-Dec,6869.465110658687
rt nagar,2027,Jan-Mar,6917.899553645938
rt nagar,2027,Apr-Jun,6966.675492692882
rt nagar,2027,Jul-Sep,7015.79533558108
rt nagar,2027,Oct-Dec,7065.261507068606
rt nagar,2028,Jan-Mar,7115.076449009744
rt nagar,2028,Apr-Jun,7165.242620475523
rt nagar,2028,Jul-Sep,7215.762497875114
rt nagar,2028,Oct-Dec,7266.638575078068
rt nagar,2029,Jan-Mar,7317.873363537432
rt nagar,2029,Apr-Jun,7369.469392413716
rt nagar,2029,Jul-Sep,7421.429208699751
rt nagar,2029,Oct-Dec,7473.755377346413
rt nagar,2030,Jan-Mar,7526.450481389243
rt nagar,2030,Apr-Jun,7579.517122075952
rt nagar,2030,Jul-Sep,7632.957918994837
rt nagar,2030,Oct-Dec,7686.775510204088
rachenahalli,2025,Jan-Mar,7275.499298845383
rachenahalli,2025,Apr-Jun,7463.462339631692
rachenahalli,2025,Jul-Sep,7656.281418917962
rachenahalli,2025,Oct-Dec,7854.081992803512
rachenahalli,2026,Jan-Mar,8056.99275855489
rachenahalli,2026,Apr-Jun,8265.145738341664
rachenahalli,2026,Jul-Sep,8478.676365135518
rachenahalli,2026,Oct-Dec,8697.723570828575
rachenahalli,2027,Jan-Mar,8922.429876628252
rachenahalli,2027,Apr-Jun,9152.941485787474
rachenahalli,2027,Jul-Sep,9389.408378730588
rachenahalli,2027,Oct-Dec,9631.984410636842
rachenahalli,2028,Jan-Mar,9880.827411544964
rachenahalli,2028,Apr-Jun,10136.099289043934
rachenahalli,2028,Jul-Sep,10397.966133616785
rachenahalli,2028,Oct-Dec,10666.59832670597
rachenahalli,2029,Jan-Mar,10942.1706515706
