,location,quarter,year,min_price,max_price,avg_price,Risk,location,latitude,longitude
4582,Pali Hill,Jul-Sep,2028,35436.7745,59444.82078,47440.75829,Low,Pali Hill,19.0649126,72.8270326
4583,Pali Hill,Oct-Dec,2028,33908.97773,56881.95758,45395.43,Low,Pali Hill,19.0649126,72.8270326
4584,Pali Hill,Jan-Mar,2029,38542.99396,64655.47164,51599.19,Low,Pali Hill,19.0649126,72.8270326
4585,Pali Hill,Apr-Jun,2029,38167.97072,64026.37405,51097.13,Low,Pali Hill,19.0649126,72.8270326
4586,Pali Hill,Jul-Sep,2029,38233.48737,64136.27755,51184.84,Low,Pali Hill,19.0649126,72.8270326
4587,Pali Hill,Oct-Dec,2029,40784.16979,68415.02079,54599.55,Low,Pali Hill,19.0649126,72.8270326
4588,Pali Hill,Jan-Mar,2030,39167.75881,65703.50818,52435.59,Low,Pali Hill,19.0649126,72.8270326
4589,Pali Hill,Apr-Jun,2030,37241.43041,62472.11231,49856.73,Low,Pali Hill,19.0649126,72.8270326
4590,Pali Hill,Jul-Sep,2030,37194.03672,62392.60989,49793.282,Low,Pali Hill,19.0649126,72.8270326
4591,Pali Hill,Oct-Dec,2030,40281.34016,67571.52931,53926.39,Low,Pali Hill,19.0649126,72.8270326
4592,Pant Nagar,Jan-Mar,2024,13938.00287,24209.12284,19073.62,Moderate,Pant Nagar,19.0833305,72.9115042
4593,Pant Nagar,Apr-Jun,2024,14024.2384,24358.9066,19191.63,Moderate,Pant Nagar,19.0833305,72.9115042
4594,Pant Nagar,Jul-Sep,2024,13931.96592,24198.63717,19065.35867,Moderate,Pant Nagar,19.0833305,72.9115042
4595,Pant Nagar,Oct-Dec,2024,13996.12069,24310.06854,19153.152,Moderate,Pant Nagar,19.0833305,72.9115042
4596,Pant Nagar,Jan-Mar,2025,16350.94986,28400.20606,22375.645,Moderate,Pant Nagar,19.0833305,72.9115042
4597,Pant Nagar,Apr-Jun,2025,16190.9892,28122.36803,22156.745,Moderate,Pant Nagar,19.0833305,72.9115042
4598,Pant Nagar,Jul-Sep,2025,14628.40578,25408.29384,20018.40979,Moderate,Pant Nagar,19.0833305,72.9115042
4599,Pant Nagar,Oct-Dec,2025,14609.37594,25375.24064,19992.36819,Moderate,Pant Nagar,19.0833305,72.9115042
4600,Pant Nagar,Jan-Mar,2026,14630.07935,25411.20068,20020.7,Moderate,Pant Nagar,19.0833305,72.9115042
4601,Pant Nagar,Apr-Jun,2026,15250.24295,26488.372,20869.37,Moderate,Pant Nagar,19.0833305,72.9115042
4602,Pant Nagar,Jul-Sep,2026,15387.07162,26726.03173,21056.61476,Moderate,Pant Nagar,19.0833305,72.9115042
4603,Pant Nagar,Oct-Dec,2026,15322.06083,26613.11353,20967.65,Moderate,Pant Nagar,19.0833305,72.9115042
4604,Pant Nagar,Jan-Mar,2027,13838.90618,24037.00034,18938.01,Moderate,Pant Nagar,19.0833305,72.9115042
4605,Pant Nagar,Apr-Jun,2027,15527.13785,26969.31483,21248.29,Moderate,Pant Nagar,19.0833305,72.9115042
4606,Pant Nagar,Jul-Sep,2027,15186.85894,26378.27938,20782.63143,Moderate,Pant Nagar,19.0833305,72.9115042
4607,Pant Nagar,Oct-Dec,2027,15124.17437,26269.40161,20696.85,Moderate,Pant Nagar,19.0833305,72.9115042
4608,Pant Nagar,Jan-Mar,2028,14403.89103,25018.33086,19711.17,Moderate,Pant Nagar,19.0833305,72.9115042
4609,Pant Nagar,Apr-Jun,2028,14916.85395,25909.30373,20413.14,Moderate,Pant Nagar,19.0833305,72.9115042
4610,Pant Nagar,Jul-Sep,2028,13391.73137,23260.29581,18326.0685,Moderate,Pant Nagar,19.0833305,72.9115042
4611,Pant Nagar,Oct-Dec,2028,13274.91515,23057.39599,18166.21,Moderate,Pant Nagar,19.0833305,72.9115042
4612,Pant Nagar,Jan-Mar,2029,13799.54081,23968.62604,18884.14,Moderate,Pant Nagar,19.0833305,72.9115042
4613,Pant Nagar,Apr-Jun,2029,14249.88596,24750.83719,19500.42,Moderate,Pant Nagar,19.0833305,72.9115042
4614,Pant Nagar,Jul-Sep,2029,13759.73698,23899.49019,18829.67,Moderate,Pant Nagar,19.0833305,72.9115042
4615,Pant Nagar,Oct-Dec,2029,13682.82579,23765.90201,18724.42,Moderate,Pant Nagar,19.0833305,72.9115042
4616,Pant Nagar,Jan-Mar,2030,13938.00287,24209.12284,19073.62,Moderate,Pant Nagar,19.0833305,72.9115042
4617,Pant Nagar,Apr-Jun,2030,14024.2384,24358.9066,19191.63,Moderate,Pant Nagar,19.0833305,72.9115042
4618,Pant Nagar,Jul-Sep,2030,13931.96592,24198.63717,19065.35867,Moderate,Pant Nagar,19.0833305,72.9115042
4619,Pant Nagar,Oct-Dec,2030,13996.12069,24310.06854,19153.152,Moderate,Pant Nagar,19.0833305,72.9115042
4620,Parel,Jan-Mar,2024,22802.12408,37056.82753,29929.58,Low,Parel,19.0084268,72.842505
4621,Parel,Apr-Jun,2024,23285.32562,37842.10158,30563.82,Low,Parel,19.0084268,72.842505
4622,Parel,Jul-Sep,2024,23503.00401,38195.86119,30849.54,Low,Parel,19.0084268,72.842505
4623,Parel,Oct-Dec,2024,23689.0424,38498.20111,31093.73,Low,Parel,19.0084268,72.842505
4624,Parel,Jan-Mar,2025,23699.9446,38515.91881,31108.04,Low,Parel,19.0084268,72.842505
4625,Parel,Apr-Jun,2025,23886.24963,38818.69207,31352.58,Low,Parel,19.0084268,72.842505
4626,Parel,Jul-Sep,2025,23775.35596,38638.47343,31207.02333,Low,Parel,19.0084268,72.842505
4627,Parel,Oct-Dec,2025,22294.72589,36232.23036,29263.58,Low,Parel,19.0084268,72.842505
4628,Parel,Jan-Mar,2026,20712.96918,33661.64152,27187.4,Low,Parel,19.0084268,72.842505
4629,Parel,Apr-Jun,2026,20686.49458,33618.61637,27152.65,Low,Parel,19.0084268,72.842505
4630,Parel,Jul-Sep,2026,20444.17004,33224.80312,26834.58,Low,Parel,19.0084268,72.842505
4631,Parel,Oct-Dec,2026,20344.68647,33063.1276,26704,Low,Parel,19.0084268,72.842505
4632,Parel,Jan-Mar,2027,20645.01135,33551.19998,27098.2,Low,Parel,19.0084268,72.842505
4633,Parel,Apr-Jun,2027,20628.33425,33524.09723,27076.31,Low,Parel,19.0084268,72.842505
4634,Parel,Jul-Sep,2027,20684.30042,33615.05054,27149.77,Low,Parel,19.0084268,72.842505
4635,Parel,Oct-Dec,2027,20651.61666,33561.9346,27106.87,Low,Parel,19.0084268,72.842505
4636,Parel,Jan-Mar,2028,20717.78413,33669.46653,27193.72,Low,Parel,19.0084268,72.842505
4637,Parel,Apr-Jun,2028,20835.27805,33860.41154,27347.94,Low,Parel,19.0084268,72.842505
4638,Parel,Jul-Sep,2028,21000.88337,34129.5447,27565.31,Low,Parel,19.0084268,72.842505
4639,Parel,Oct-Dec,2028,20950.70733,34048.0012,27499.45,Low,Parel,19.0084268,72.842505
4640,Parel,Jan-Mar,2029,21526.46713,34983.69614,28255.18,Low,Parel,19.0084268,72.842505
4641,Parel,Apr-Jun,2029,21859.75765,35525.34257,28692.65,Low,Parel,19.0084268,72.842505
4642,Parel,Jul-Sep,2029,22359.56772,36337.60793,29348.69,Low,Parel,19.0084268,72.842505
4643,Parel,Oct-Dec,2029,22810.92355,37071.12798,29941.13,Low,Parel,19.0084268,72.842505
4644,Parel,Jan-Mar,2030,22802.12408,37056.82753,29929.58,Low,Parel,19.0084268,72.842505
4645,Parel,Apr-Jun,2030,23285.32562,37842.10158,30563.82,Low,Parel,19.0084268,72.842505
4646,Parel,Jul-Sep,2030,23503.00401,38195.86119,30849.54,Low,Parel,19.0084268,72.842505
4647,Parel,Oct-Dec,2030,23689.0424,38498.20111,31093.73,Low,Parel,19.0084268,72.842505
4648,Powai,Jan-Mar,2024,16700.80777,26290.2389,21495.52333,Low,Powai,19.1187195,72.9073476
4649,Powai,Apr-Jun,2024,16496.62701,25968.81966,21232.72333,Low,Powai,19.1187195,72.9073476
4650,Powai,Jul-Sep,2024,16834.50939,26500.71061,21667.61,Low,Powai,19.1187195,72.9073476
4651,Powai,Oct-Dec,2024,17122.613,26954.24033,22038.42667,Low,Powai,19.1187195,72.9073476
4652,Powai,Jan-Mar,2025,17654.61213,27791.70787,22723.16,Low,Powai,19.1187195,72.9073476
4653,Powai,Apr-Jun,2025,17125.46438,26958.72895,22042.09667,Low,Powai,19.1187195,72.9073476
4654,Powai,Jul-Sep,2025,16395.51095,25809.64381,21102.57738,Low,Powai,19.1187195,72.9073476
4655,Powai,Oct-Dec,2025,15430.8858,24291.14087,19861.01333,Low,Powai,19.1187195,72.9073476
4656,Powai,Jan-Mar,2026,15247.50123,24002.45877,19624.98,Low,Powai,19.1187195,72.9073476
4657,Powai,Apr-Jun,2026,14906.57064,23465.76936,19186.17,Low,Powai,19.1187195,72.9073476
4658,Powai,Jul-Sep,2026,14863.24309,23397.56358,19130.40333,Low,Powai,19.1187195,72.9073476
4659,Powai,Oct-Dec,2026,14807.14259,23309.25075,19058.19667,Low,Powai,19.1187195,72.9073476
4660,Powai,Jan-Mar,2027,14741.03505,23205.18495,18973.11,Low,Powai,19.1187195,72.9073476
4661,Powai,Apr-Jun,2027,14746.12403,23213.19597,18979.66,Low,Powai,19.1187195,72.9073476
4662,Powai,Jul-Sep,2027,14813.45396,23319.18604,19066.32,Low,Powai,19.1187195,72.9073476
4663,Powai,Oct-Dec,2027,14774.38924,23257.69076,19016.04,Low,Powai,19.1187195,72.9073476
4664,Powai,Jan-Mar,2028,14972.08252,23568.89748,19270.49,Low,Powai,19.1187195,72.9073476
4665,Powai,Apr-Jun,2028,15019.05652,23642.84348,19330.95,Low,Powai,19.1187195,72.9073476
4666,Powai,Jul-Sep,2028,15270.57645,24038.78355,19654.68,Low,Powai,19.1187195,72.9073476
4667,Powai,Oct-Dec,2028,15393.13152,24231.70848,19812.42,Low,Powai,19.1187195,72.9073476
4668,Powai,Jan-Mar,2029,16118.69578,25373.88422,20746.29,Low,Powai,19.1187195,72.9073476
4669,Powai,Apr-Jun,2029,16001.74247,25189.77753,20595.76,Low,Powai,19.1187195,72.9073476
4670,Powai,Jul-Sep,2029,16225.57213,25542.12787,20883.85,Low,Powai,19.1187195,72.9073476
4671,Powai,Oct-Dec,2029,16424.36867,25855.07133,21139.72,Low,Powai,19.1187195,72.9073476
4672,Powai,Jan-Mar,2030,16700.80777,26290.2389,21495.52333,Low,Powai,19.1187195,72.9073476
4673,Powai,Apr-Jun,2030,16496.62701,25968.81966,21232.72333,Low,Powai,19.1187195,72.9073476
4674,Powai,Jul-Sep,2030,16834.50939,26500.71061,21667.61,Low,Powai,19.1187195,72.9073476
4675,Powai,Oct-Dec,2030,17122.613,26954.24033,22038.42667,Low,Powai,19.1187195,72.9073476
4676,Prabhadevi,Jan-Mar,2024,32206.77435,53348.54828,42777.57,Low,Prabhadevi,19.0074717,72.8358965
4677,Prabhadevi,Apr-Jun,2024,31814.28564,52698.41477,42256.26,Low,Prabhadevi,19.0074717,72.8358965
4678,Prabhadevi,Jul-Sep,2024,32387.43767,53647.80599,43017.53,Low,Prabhadevi,19.0074717,72.8358965
4679,Prabhadevi,Oct-Dec,2024,33907.79219,56166.18009,45036.89,Low,Prabhadevi,19.0074717,72.8358965
4680,Prabhadevi,Jan-Mar,2025,35326.39372,58516.0066,46921.1,Low,Prabhadevi,19.0074717,72.8358965
4681,Prabhadevi,Apr-Jun,2025,34341.607,56884.76774,45613.09,Low,Prabhadevi,19.0074717,72.8358965
4682,Prabhadevi,Jul-Sep,2025,30154.05935,49948.35165,40051.12,Low,Prabhadevi,19.0074717,72.8358965
4683,Prabhadevi,Oct-Dec,2025,31420.58477,52046.2734,41733.34,Low,Prabhadevi,19.0074717,72.8358965
4684,Prabhadevi,Jan-Mar,2026,19473.81279,32257.17764,25865.44,Low,Prabhadevi,19.0074717,72.8358965
4685,Prabhadevi,Apr-Jun,2026,20030.99604,33180.11755,26605.5,Low,Prabhadevi,19.0074717,72.8358965
4686,Prabhadevi,Jul-Sep,2026,26523.4239,43934.4265,35228.85,Low,Prabhadevi,19.0074717,72.8358965
4687,Prabhadevi,Oct-Dec,2026,27054.09792,44813.45549,35933.7,Low,Prabhadevi,19.0074717,72.8358965
4688,Prabhadevi,Jan-Mar,2027,17142.84495,28396.07226,22769.41,Low,Prabhadevi,19.0074717,72.8358965
4689,Prabhadevi,Apr-Jun,2027,17650.69137,29237.28872,23443.94,Low,Prabhadevi,19.0074717,72.8358965
4690,Prabhadevi,Jul-Sep,2027,24652.38108,40835.15871,32743.7,Low,Prabhadevi,19.0074717,72.8358965
4691,Prabhadevi,Oct-Dec,2027,25942.29125,42971.81586,34456.98,Low,Prabhadevi,19.0074717,72.8358965
4692,Prabhadevi,Jan-Mar,2028,27098.41299,44886.86068,35992.56,Low,Prabhadevi,19.0074717,72.8358965
4693,Prabhadevi,Apr-Jun,2028,27050.77768,44807.95572,35929.29,Low,Prabhadevi,19.0074717,72.8358965
4694,Prabhadevi,Jul-Sep,2028,27764.82541,45990.73203,36877.7,Low,Prabhadevi,19.0074717,72.8358965
4695,Prabhadevi,Oct-Dec,2028,28360.7674,46977.87342,37669.24,Low,Prabhadevi,19.0074717,72.8358965
4696,Prabhadevi,Jan-Mar,2029,29415.70082,48725.30599,39070.42,Low,Prabhadevi,19.0074717,72.8358965
4697,Prabhadevi,Apr-Jun,2029,29167.9099,48314.85551,38741.3,Low,Prabhadevi,19.0074717,72.8358965
4698,Prabhadevi,Jul-Sep,2029,29561.67852,48967.10911,39264.31,Low,Prabhadevi,19.0074717,72.8358965
4699,Prabhadevi,Oct-Dec,2029,30430.75369,50406.67887,40418.63,Low,Prabhadevi,19.0074717,72.8358965
4700,Prabhadevi,Jan-Mar,2030,32206.77435,53348.54828,42777.57,Low,Prabhadevi,19.0074717,72.8358965
4701,Prabhadevi,Apr-Jun,2030,31814.28564,52698.41477,42256.26,Low,Prabhadevi,19.0074717,72.8358965
4702,Prabhadevi,Jul-Sep,2030,32387.43767,53647.80599,43017.53,Low,Prabhadevi,19.0074717,72.8358965
4703,Prabhadevi,Oct-Dec,2030,33907.79219,56166.18009,45036.89,Low,Prabhadevi,19.0074717,72.8358965
4704,Raheja Vihar,Jan-Mar,2024,16065.75551,21872.90831,18969.4,Low,Raheja Vihar,19.11916625,72.89512336
4705,Raheja Vihar,Apr-Jun,2024,16072.99676,21882.767,18977.95,Low,Raheja Vihar,19.11916625,72.89512336
4706,Raheja Vihar,Jul-Sep,2024,16054.34736,21857.37655,18955.93,Low,Raheja Vihar,19.11916625,72.89512336
4707,Raheja Vihar,Oct-Dec,2024,16196.04724,22050.29548,19123.24,Low,Raheja Vihar,19.11916625,72.89512336
4708,Raheja Vihar,Jan-Mar,2025,16447.78026,22393.02032,19420.47,Low,Raheja Vihar,19.11916625,72.89512336
4709,Raheja Vihar,Apr-Jun,2025,16837.5883,22923.72898,19880.73,Low,Raheja Vihar,19.11916625,72.89512336
4710,Raheja Vihar,Jul-Sep,2025,16743.97119,22796.27288,19770.193,Low,Raheja Vihar,19.11916625,72.89512336
4711,Raheja Vihar,Oct-Dec,2025,16047.00702,21847.38296,18947.263,Low,Raheja Vihar,19.11916625,72.89512336
4712,Raheja Vihar,Jan-Mar,2026,15925.65634,21682.16867,18803.98,Low,Raheja Vihar,19.11916625,72.89512336
4713,Raheja Vihar,Apr-Jun,2026,15876.50052,21615.24491,18745.94,Low,Raheja Vihar,19.11916625,72.89512336
4714,Raheja Vihar,Jul-Sep,2026,15909.24283,21659.82232,18784.6,Low,Raheja Vihar,19.11916625,72.89512336
4715,Raheja Vihar,Oct-Dec,2026,15911.15689,21662.42824,18786.86,Low,Raheja Vihar,19.11916625,72.89512336
4716,Raheja Vihar,Jan-Mar,2027,15545.53718,21164.65105,18355.16,Low,Raheja Vihar,19.11916625,72.89512336
4717,Raheja Vihar,Apr-Jun,2027,15520.45958,21130.50887,18325.55,Low,Raheja Vihar,19.11916625,72.89512336
4718,Raheja Vihar,Jul-Sep,2027,15564.58464,21190.58343,18377.65,Low,Raheja Vihar,19.11916625,72.89512336
4719,Raheja Vihar,Oct-Dec,2027,15497.03349,21098.61515,18297.89,Low,Raheja Vihar,19.11916625,72.89512336
4720,Raheja Vihar,Jan-Mar,2028,15744.51493,21435.55161,18590.1,Low,Raheja Vihar,19.11916625,72.89512336
4721,Raheja Vihar,Apr-Jun,2028,15768.68632,21468.46002,18618.64,Low,Raheja Vihar,19.11916625,72.89512336
4722,Raheja Vihar,Jul-Sep,2028,15857.08888,21588.81671,18723.02,Low,Raheja Vihar,19.11916625,72.89512336
4723,Raheja Vihar,Oct-Dec,2028,16176.86427,22024.17861,19100.59,Low,Raheja Vihar,19.11916625,72.89512336
4724,Raheja Vihar,Jan-Mar,2029,16084.62511,21898.59855,18991.68,Low,Raheja Vihar,19.11916625,72.89512336
4725,Raheja Vihar,Apr-Jun,2029,16046.13214,21846.19185,18946.23,Low,Raheja Vihar,19.11916625,72.89512336
4726,Raheja Vihar,Jul-Sep,2029,16011.17934,21798.60495,18904.96,Low,Raheja Vihar,19.11916625,72.89512336
4727,Raheja Vihar,Oct-Dec,2029,16332.3691,22235.89246,19284.2,Low,Raheja Vihar,19.11916625,72.89512336
4728,Raheja Vihar,Jan-Mar,2030,16065.75551,21872.90831,18969.4,Low,Raheja Vihar,19.11916625,72.89512336
4729,Raheja Vihar,Apr-Jun,2030,16072.99676,21882.767,18977.95,Low,Raheja Vihar,19.11916625,72.89512336
4730,Raheja Vihar,Jul-Sep,2030,16054.34736,21857.37655,18955.93,Low,Raheja Vihar,19.11916625,72.89512336
4731,Raheja Vihar,Oct-Dec,2030,16196.04724,22050.29548,19123.24,Low,Raheja Vihar,19.11916625,72.89512336
4732,Rajendra Nagar,Jan-Mar,2024,12812.23459,20098.63014,16455.47,Moderate,Rajendra Nagar,19.21944885,72.8580911
4733,Rajendra Nagar,Apr-Jun,2024,13357.00568,20953.21586,17155.15,Moderate,Rajendra Nagar,19.21944885,72.8580911
4734,Rajendra Nagar,Jul-Sep,2024,13766.35481,21595.36432,17680.9,Moderate,Rajendra Nagar,19.21944885,72.8580911
4735,Rajendra Nagar,Oct-Dec,2024,13916.11858,21830.29967,17873.25,Moderate,Rajendra Nagar,19.21944885,72.8580911
4736,Rajendra Nagar,Jan-Mar,2025,15410.38111,24174.35836,19792.415,Moderate,Rajendra Nagar,19.21944885,72.8580911
4737,Rajendra Nagar,Apr-Jun,2025,15798.31094,24782.90625,20290.655,Moderate,Rajendra Nagar,19.21944885,72.8580911
4738,Rajendra Nagar,Jul-Sep,2025,14591.45472,22889.70356,18740.622,Moderate,Rajendra Nagar,19.21944885,72.8580911
4739,Rajendra Nagar,Oct-Dec,2025,13370.57084,20974.49561,17172.5725,Moderate,Rajendra Nagar,19.21944885,72.8580911
4740,Rajendra Nagar,Jan-Mar,2026,12723.41965,19959.30561,16341.4,Moderate,Rajendra Nagar,19.21944885,72.8580911
4741,Rajendra Nagar,Apr-Jun,2026,12993.41489,20382.84878,16688.17,Moderate,Rajendra Nagar,19.21944885,72.8580911
4742,Rajendra Nagar,Jul-Sep,2026,13166.42767,20654.25498,16910.38,Moderate,Rajendra Nagar,19.21944885,72.8580911
4743,Rajendra Nagar,Oct-Dec,2026,13130.82228,20598.40058,16864.65,Moderate,Rajendra Nagar,19.21944885,72.8580911
4744,Rajendra Nagar,Jan-Mar,2027,13038.59706,20453.72634,16746.2,Moderate,Rajendra Nagar,19.21944885,72.8580911
4745,Rajendra Nagar,Apr-Jun,2027,13369.88372,20973.41773,17171.69,Moderate,Rajendra Nagar,19.21944885,72.8580911
4746,Rajendra Nagar,Jul-Sep,2027,13587.56481,21314.89537,17451.27,Moderate,Rajendra Nagar,19.21944885,72.8580911
4747,Rajendra Nagar,Oct-Dec,2027,13590.21205,21319.04811,17454.67,Moderate,Rajendra Nagar,19.21944885,72.8580911
4748,Rajendra Nagar,Jan-Mar,2028,13212.36509,20726.31729,16969.38,Moderate,Rajendra Nagar,19.21944885,72.8580911
4749,Rajendra Nagar,Apr-Jun,2028,13711.04304,21508.59641,17609.86,Moderate,Rajendra Nagar,19.21944885,72.8580911
4750,Rajendra Nagar,Jul-Sep,2028,13488.29171,21159.16505,17323.768,Moderate,Rajendra Nagar,19.21944885,72.8580911
4751,Rajendra Nagar,Oct-Dec,2028,13389.45774,21004.1236,17196.83,Moderate,Rajendra Nagar,19.21944885,72.8580911
4752,Rajendra Nagar,Jan-Mar,2029,13052.36272,20475.3206,16763.88,Moderate,Rajendra Nagar,19.21944885,72.8580911
4753,Rajendra Nagar,Apr-Jun,2029,13332.0126,20914.00907,17123.05,Moderate,Rajendra Nagar,19.21944885,72.8580911
4754,Rajendra Nagar,Jul-Sep,2029,13486.09761,21155.72316,17320.95,Moderate,Rajendra Nagar,19.21944885,72.8580911
4755,Rajendra Nagar,Oct-Dec,2029,13200.0632,20707.01925,16953.58,Moderate,Rajendra Nagar,19.21944885,72.8580911
4756,Rajendra Nagar,Jan-Mar,2030,12812.23459,20098.63014,16455.47,Moderate,Rajendra Nagar,19.21944885,72.8580911
4757,Rajendra Nagar,Apr-Jun,2030,13357.00568,20953.21586,17155.15,Moderate,Rajendra Nagar,19.21944885,72.8580911
4758,Rajendra Nagar,Jul-Sep,2030,13766.35481,21595.36432,17680.9,Moderate,Rajendra Nagar,19.21944885,72.8580911
4759,Rajendra Nagar,Oct-Dec,2030,13916.11858,21830.29967,17873.25,Moderate,Rajendra Nagar,19.21944885,72.8580911
4760,Santacruz,Jan-Mar,2024,17851.93258,30324.60742,24088.27,Low,Santacruz,19.08141913,72.85504373
4761,Santacruz,Apr-Jun,2024,17917.68339,30436.29661,24176.99,Low,Santacruz,19.08141913,72.85504373
4762,Santacruz,Jul-Sep,2024,17847.61935,30317.28065,24082.45,Low,Santacruz,19.08141913,72.85504373
4763,Santacruz,Oct-Dec,2024,17992.14219,30562.77781,24277.46,Low,Santacruz,19.08141913,72.85504373
4764,Santacruz,Jan-Mar,2025,19199.94416,32614.43918,25907.19167,Low,Santacruz,19.08141913,72.85504373
4765,Santacruz,Apr-Jun,2025,19819.38178,33666.66155,26743.02167,Low,Santacruz,19.08141913,72.85504373
4766,Santacruz,Jul-Sep,2025,19330.29302,32835.85936,26083.07619,Low,Santacruz,19.08141913,72.85504373
4767,Santacruz,Oct-Dec,2025,18370.95421,31206.25579,24788.605,Low,Santacruz,19.08141913,72.85504373
4768,Santacruz,Jan-Mar,2026,17791.34726,30221.69274,24006.52,Low,Santacruz,19.08141913,72.85504373
4769,Santacruz,Apr-Jun,2026,17844.03981,30311.20019,24077.62,Low,Santacruz,19.08141913,72.85504373
4770,Santacruz,Jul-Sep,2026,17663.33623,30004.24377,23833.79,Low,Santacruz,19.08141913,72.85504373
4771,Santacruz,Oct-Dec,2026,17623.25728,29936.16272,23779.71,Low,Santacruz,19.08141913,72.85504373
4772,Santacruz,Jan-Mar,2027,17522.80793,29765.53207,23644.17,Low,Santacruz,19.08141913,72.85504373
4773,Santacruz,Apr-Jun,2027,17368.2357,29502.9643,23435.6,Low,Santacruz,19.08141913,72.85504373
4774,Santacruz,Jul-Sep,2027,17195.0988,29208.8612,23201.98,Low,Santacruz,19.08141913,72.85504373
4775,Santacruz,Oct-Dec,2027,17568.2673,29842.7527,23705.51,Low,Santacruz,19.08141913,72.85504373
4776,Santacruz,Jan-Mar,2028,17918.1577,30437.1023,24177.63,Low,Santacruz,19.08141913,72.85504373
4777,Santacruz,Apr-Jun,2028,17928.59246,30454.82754,24191.71,Low,Santacruz,19.08141913,72.85504373
4778,Santacruz,Jul-Sep,2028,17959.63734,30507.56266,24233.6,Low,Santacruz,19.08141913,72.85504373
4779,Santacruz,Oct-Dec,2028,18082.74967,30716.69033,24399.72,Low,Santacruz,19.08141913,72.85504373
4780,Santacruz,Jan-Mar,2029,17852.48099,30325.53901,24089.01,Low,Santacruz,19.08141913,72.85504373
4781,Santacruz,Apr-Jun,2029,17925.91707,30450.28293,24188.1,Low,Santacruz,19.08141913,72.85504373
4782,Santacruz,Jul-Sep,2029,18206.86249,30927.51751,24567.19,Low,Santacruz,19.08141913,72.85504373
4783,Santacruz,Oct-Dec,2029,18490.20909,31408.83091,24949.52,Low,Santacruz,19.08141913,72.85504373
4784,Santacruz,Jan-Mar,2030,17851.93258,30324.60742,24088.27,Low,Santacruz,19.08141913,72.85504373
4785,Santacruz,Apr-Jun,2030,17917.68339,30436.29661,24176.99,Low,Santacruz,19.08141913,72.85504373
4786,Santacruz,Jul-Sep,2030,17847.61935,30317.28065,24082.45,Low,Santacruz,19.08141913,72.85504373
4787,Santacruz,Oct-Dec,2030,17992.14219,30562.77781,24277.46,Low,Santacruz,19.08141913,72.85504373
4788,Santacruz East,Jan-Mar,2024,17637.8787,27836.94223,22737.37,Low,Santacruz East,19.0803934,72.85533061
4789,Santacruz East,Apr-Jun,2024,17481.64828,27590.37193,22535.97,Low,Santacruz East,19.0803934,72.85533061
4790,Santacruz East,Jul-Sep,2024,17453.47406,27545.90603,22499.65,Low,Santacruz East,19.0803934,72.85533061
4791,Santacruz East,Oct-Dec,2024,17164.23059,27089.40817,22126.78,Low,Santacruz East,19.0803934,72.85533061
4792,Santacruz East,Jan-Mar,2025,18639.50649,29417.75904,24028.59,Low,Santacruz East,19.0803934,72.85533061
4793,Santacruz East,Apr-Jun,2025,19007.64089,29998.76633,24503.16,Low,Santacruz East,19.0803934,72.85533061
4794,Santacruz East,Jul-Sep,2025,18805.09599,29679.1003,24242.055,Low,Santacruz East,19.0803934,72.85533061
4795,Santacruz East,Oct-Dec,2025,17407.03546,27472.61441,22439.785,Low,Santacruz East,19.0803934,72.85533061
4796,Santacruz East,Jan-Mar,2026,16606.08307,26208.51312,21407.26,Low,Santacruz East,19.0803934,72.85533061
4797,Santacruz East,Apr-Jun,2026,16831.49238,26564.26485,21697.84,Low,Santacruz East,19.0803934,72.85533061
4798,Santacruz East,Jul-Sep,2026,17043.7532,26899.26501,21971.47,Low,Santacruz East,19.0803934,72.85533061
4799,Santacruz East,Oct-Dec,2026,17149.13503,27065.58365,22107.32,Low,Santacruz East,19.0803934,72.85533061
4800,Santacruz East,Jan-Mar,2027,16583.09843,26172.23766,21377.63,Low,Santacruz East,19.0803934,72.85533061
4801,Santacruz East,Apr-Jun,2027,16772.2117,26470.70526,21621.42,Low,Santacruz East,19.0803934,72.85533061
4802,Santacruz East,Jul-Sep,2027,16857.22308,26604.87427,21731.01,Low,Santacruz East,19.0803934,72.85533061
4803,Santacruz East,Oct-Dec,2027,17128.96626,27033.75233,22081.32,Low,Santacruz East,19.0803934,72.85533061
4804,Santacruz East,Jan-Mar,2028,17544.73,27689.93051,22617.29,Low,Santacruz East,19.0803934,72.85533061
4805,Santacruz East,Apr-Jun,2028,17492.64026,27607.72,22550.14,Low,Santacruz East,19.0803934,72.85533061
4806,Santacruz East,Jul-Sep,2028,17458.7257,27554.19441,22506.42,Low,Santacruz East,19.0803934,72.85533061
4807,Santacruz East,Oct-Dec,2028,17459.95909,27556.14102,22508.01,Low,Santacruz East,19.0803934,72.85533061
4808,Santacruz East,Jan-Mar,2029,17595.13641,27769.48432,22682.27,Low,Santacruz East,19.0803934,72.85533061
4809,Santacruz East,Apr-Jun,2029,17528.58722,27664.45321,22596.48,Low,Santacruz East,19.0803934,72.85533061
4810,Santacruz East,Jul-Sep,2029,17499.26493,27618.17537,22558.68,Low,Santacruz East,19.0803934,72.85533061
4811,Santacruz East,Oct-Dec,2029,17458.39213,27553.66797,22505.99,Low,Santacruz East,19.0803934,72.85533061
4812,Santacruz East,Jan-Mar,2030,17637.8787,27836.94223,22737.37,Low,Santacruz East,19.0803934,72.85533061
