,Unnamed: 0,location,year,quarter,avg_price,max_price,min_price,location.1,latitude,longitude,Locality,Risk
2791,2791,Kondhwa,2028,Oct-Dec,5854.15,7150.431616,4557.868384,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2792,2792,Kondhwa,2029,Jan-Mar,5775.85,7054.793684,4496.906316,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2793,2793,Kondhwa,2029,Apr-Jun,5872.88,7173.30899,4572.45101,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2794,2794,Kondhwa,2029,Jul-Sep,5930.96,7244.249617,4617.670383,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2795,2795,Kondhwa,2029,Oct-Dec,5964.53,7285.253006,4643.806994,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2796,2796,Kondhwa,2030,Jan-Mar,6072.08,7416.61775,4727.54225,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2797,2797,Kondhwa,2030,Apr-Jun,6119.37,7474.379152,4764.360848,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2798,2798,Kondhwa,2030,Jul-Sep,6145.516,7506.314649,4784.717351,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2799,2799,Kondhwa,2030,Oct-Dec,6339.855,7743.68604,4936.02396,Kondhwa,18.4779905,73.8940627,Kondhwa,Moderate
2800,2800,Kondhwa Main Road,2024,Jan-Mar,6120.778667,7948.006064,4693.498033,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2801,2801,Kondhwa Main Road,2024,Apr-Jun,6216.728667,8072.599882,4767.073825,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2802,2802,Kondhwa Main Road,2024,Jul-Sep,6102.255333,7923.952987,4679.294084,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2803,2803,Kondhwa Main Road,2024,Oct-Dec,6394.48,8303.41507,4903.376014,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2804,2804,Kondhwa Main Road,2025,Jan-Mar,6925.908667,8993.490385,5310.882892,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2805,2805,Kondhwa Main Road,2025,Apr-Jun,7023.138667,9119.746319,5385.440205,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2806,2806,Kondhwa Main Road,2025,Jul-Sep,5881.972,7637.908781,4510.377767,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2807,2807,Kondhwa Main Road,2025,Oct-Dec,6249.878667,8115.646105,4792.493705,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2808,2808,Kondhwa Main Road,2026,Jan-Mar,4014.65,5213.137786,3078.48934,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2809,2809,Kondhwa Main Road,2026,Apr-Jun,4084.52,5303.865978,3132.066626,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2810,2810,Kondhwa Main Road,2026,Jul-Sep,4179.42,5427.096341,3204.837263,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2811,2811,Kondhwa Main Road,2026,Oct-Dec,4264.36,5537.393359,3269.970434,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2812,2812,Kondhwa Main Road,2027,Jan-Mar,4440.64,5766.297978,3405.144385,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2813,2813,Kondhwa Main Road,2027,Apr-Jun,4514.78,5862.570887,3461.995966,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2814,2814,Kondhwa Main Road,2027,Jul-Sep,4597.98,5970.608466,3525.79488,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2815,2815,Kondhwa Main Road,2027,Oct-Dec,4661.51,6053.103987,3574.510566,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2816,2816,Kondhwa Main Road,2028,Jan-Mar,5030.26,6531.936403,3857.273184,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2817,2817,Kondhwa Main Road,2028,Apr-Jun,5110.46,6636.078395,3918.771657,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2818,2818,Kondhwa Main Road,2028,Jul-Sep,5228.51,6789.369695,4009.294036,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2819,2819,Kondhwa Main Road,2028,Oct-Dec,5324.85,6914.469939,4083.168885,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2820,2820,Kondhwa Main Road,2029,Jan-Mar,5603.16,7275.863429,4296.580856,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2821,2821,Kondhwa Main Road,2029,Apr-Jun,5731.64,7442.698382,4395.101103,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2822,2822,Kondhwa Main Road,2029,Jul-Sep,5730.3,7440.958354,4394.073572,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2823,2823,Kondhwa Main Road,2029,Oct-Dec,5867.813333,7619.523348,4499.520705,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2824,2824,Kondhwa Main Road,2030,Jan-Mar,6120.778667,7948.006064,4693.498033,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2825,2825,Kondhwa Main Road,2030,Apr-Jun,6216.728667,8072.599882,4767.073825,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2826,2826,Kondhwa Main Road,2030,Jul-Sep,6102.255333,7923.952987,4679.294084,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2827,2827,Kondhwa Main Road,2030,Oct-Dec,6394.48,8303.41507,4903.376014,Kondhwa Main Road,18.4668996,73.88338574,Kondhwa Main Road,Moderate
2828,2828,Koregaon Park,2024,Jan-Mar,12379.36,15315.34725,9443.453,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2829,2829,Koregaon Park,2024,Apr-Jun,12631.86,15627.73215,9636.069733,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2830,2830,Koregaon Park,2024,Jul-Sep,12790.75,15824.30577,9757.27715,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2831,2831,Koregaon Park,2024,Oct-Dec,13123.86,16236.41878,10011.3863,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2832,2832,Koregaon Park,2025,Jan-Mar,12527.54,15498.67079,9556.490416,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2833,2833,Koregaon Park,2025,Apr-Jun,12738.61,15759.79983,9717.502748,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2834,2834,Koregaon Park,2025,Jul-Sep,11909.82,14734.44742,9085.269789,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2835,2835,Koregaon Park,2025,Oct-Dec,13513.75,16718.77818,10308.80942,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2836,2836,Koregaon Park,2026,Jan-Mar,11020.65,13634.3948,8406.976637,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2837,2837,Koregaon Park,2026,Apr-Jun,11066.25,13690.80966,8441.762075,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2838,2838,Koregaon Park,2026,Jul-Sep,10995.79,13603.63881,8388.012471,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2839,2839,Koregaon Park,2026,Oct-Dec,10942.78,13538.05654,8347.5744,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2840,2840,Koregaon Park,2027,Jan-Mar,10971.28,13573.31582,8369.315298,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2841,2841,Koregaon Park,2027,Apr-Jun,10988.63,13594.78069,8382.550547,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2842,2842,Koregaon Park,2027,Jul-Sep,10928.94,13520.93413,8337.016714,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2843,2843,Koregaon Park,2027,Oct-Dec,10836.97,13407.1518,8266.858453,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2844,2844,Koregaon Park,2028,Jan-Mar,10897.33,13481.82725,8312.903388,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2845,2845,Koregaon Park,2028,Apr-Jun,11188.18,13841.65755,8534.774979,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2846,2846,Koregaon Park,2028,Jul-Sep,11286.18,13962.90001,8609.533157,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2847,2847,Koregaon Park,2028,Oct-Dec,11239.71,13905.40881,8574.08405,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2848,2848,Koregaon Park,2029,Jan-Mar,11381.44,14080.75262,8682.201157,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2849,2849,Koregaon Park,2029,Apr-Jun,11635.19,14394.68399,8875.771438,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2850,2850,Koregaon Park,2029,Jul-Sep,11741.3,14525.95988,8956.716237,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2851,2851,Koregaon Park,2029,Oct-Dec,12093.68,14961.91311,9225.525284,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2852,2852,Koregaon Park,2030,Jan-Mar,12379.36,15315.34725,9443.453,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2853,2853,Koregaon Park,2030,Apr-Jun,12631.86,15627.73215,9636.069733,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2854,2854,Koregaon Park,2030,Jul-Sep,12790.75,15824.30577,9757.27715,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2855,2855,Koregaon Park,2030,Oct-Dec,13123.86,16236.41878,10011.3863,Koregaon Park,18.53662255,73.89327379,Koregaon Park,Moderate
2856,2856,Koregaon Park Annexe,2024,Jan-Mar,9408.96,11353.86773,7484.26241,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2857,2857,Koregaon Park Annexe,2024,Apr-Jun,9428.34,11377.25374,7499.678036,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2858,2858,Koregaon Park Annexe,2024,Jul-Sep,9269.139524,11185.14524,7373.043622,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2859,2859,Koregaon Park Annexe,2024,Oct-Dec,9203.141333,11105.50469,7320.546026,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2860,2860,Koregaon Park Annexe,2025,Jan-Mar,10172.77667,12275.57145,8091.83268,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2861,2861,Koregaon Park Annexe,2025,Apr-Jun,10151.06667,12249.37382,8074.56368,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2862,2862,Koregaon Park Annexe,2025,Jul-Sep,8540.565333,10305.9689,6793.506624,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2863,2863,Koregaon Park Annexe,2025,Oct-Dec,7257.4905,8757.672178,5772.897679,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2864,2864,Koregaon Park Annexe,2026,Jan-Mar,6256.76,7550.082632,4976.876688,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2865,2865,Koregaon Park Annexe,2026,Apr-Jun,6315.7,7621.206004,5023.759917,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2866,2866,Koregaon Park Annexe,2026,Jul-Sep,6435.85,7766.191976,5119.332023,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2867,2867,Koregaon Park Annexe,2026,Oct-Dec,6641.32,8014.134278,5282.771064,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2868,2868,Koregaon Park Annexe,2027,Jan-Mar,6851.37,8267.603303,5449.85322,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2869,2869,Koregaon Park Annexe,2027,Apr-Jun,6855.23,8272.261196,5452.923618,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2870,2870,Koregaon Park Annexe,2027,Jul-Sep,6946.02,8381.81822,5525.141608,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2871,2871,Koregaon Park Annexe,2027,Oct-Dec,7026.45,8478.873748,5589.118841,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2872,2872,Koregaon Park Annexe,2028,Jan-Mar,7256.64,8756.645873,5772.221157,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2873,2873,Koregaon Park Annexe,2028,Apr-Jun,7185.25,8670.498985,5715.434701,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2874,2874,Koregaon Park Annexe,2028,Jul-Sep,7419.7,8953.411687,5901.925591,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2875,2875,Koregaon Park Annexe,2028,Oct-Dec,8201.56,9896.888439,6523.848248,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2876,2876,Koregaon Park Annexe,2029,Jan-Mar,8555.41,10323.88208,6805.314665,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2877,2877,Koregaon Park Annexe,2029,Apr-Jun,8555.19,10323.61661,6805.139668,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2878,2878,Koregaon Park Annexe,2029,Jul-Sep,8379.03619,10111.05039,6665.019896,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2879,2879,Koregaon Park Annexe,2029,Oct-Dec,8890.47,10728.20168,7071.834765,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2880,2880,Koregaon Park Annexe,2030,Jan-Mar,9408.96,11353.86773,7484.26241,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2881,2881,Koregaon Park Annexe,2030,Apr-Jun,9428.34,11377.25374,7499.678036,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2882,2882,Koregaon Park Annexe,2030,Jul-Sep,9269.139524,11185.14524,7373.043622,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2883,2883,Koregaon Park Annexe,2030,Oct-Dec,9203.141333,11105.50469,7320.546026,Koregaon Park Annexe,18.5304765,73.91354485,Koregaon Park Annexe,Moderate
2884,2884,Koregaon Park Road,2024,Jan-Mar,10369.06,13254.15909,7528.925141,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2885,2885,Koregaon Park Road,2024,Apr-Jun,10276.33,13135.62779,7461.594329,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2886,2886,Koregaon Park Road,2024,Jul-Sep,10922.45167,13961.52709,7930.740198,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2887,2887,Koregaon Park Road,2024,Oct-Dec,10652.58433,13616.57156,7734.790811,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2888,2888,Koregaon Park Road,2025,Jan-Mar,11291.8325,14433.68486,8198.945864,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2889,2889,Koregaon Park Road,2025,Apr-Jun,10879.55583,13906.69587,7899.593738,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2890,2890,Koregaon Park Road,2025,Jul-Sep,9455.3125,12086.16944,6865.457428,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2891,2891,Koregaon Park Road,2025,Oct-Dec,9926.7265,12688.75021,7207.748891,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2892,2892,Koregaon Park Road,2026,Jan-Mar,6429.78,8218.809326,4668.632672,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2893,2893,Koregaon Park Road,2026,Apr-Jun,6539.6,8359.185769,4748.372452,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2894,2894,Koregaon Park Road,2026,Jul-Sep,6688.5,8549.515875,4856.488033,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2895,2895,Koregaon Park Road,2026,Oct-Dec,6838.5,8741.252046,4965.40232,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2896,2896,Koregaon Park Road,2027,Jan-Mar,7175.37,9171.853139,5210.002024,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2897,2897,Koregaon Park Road,2027,Apr-Jun,7202.81,9206.928076,5229.926078,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2898,2898,Koregaon Park Road,2027,Jul-Sep,7308.36,9341.846429,5306.565431,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2899,2899,Koregaon Park Road,2027,Oct-Dec,7331.73,9371.718924,5323.534277,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2900,2900,Koregaon Park Road,2028,Jan-Mar,7722.74,9871.523993,5607.444778,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2901,2901,Koregaon Park Road,2028,Apr-Jun,7685.67,9824.139594,5580.528427,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2902,2902,Koregaon Park Road,2028,Jul-Sep,7725.71,9875.320369,5609.601281,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2903,2903,Koregaon Park Road,2028,Oct-Dec,8358.42,10684.07632,6069.009002,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2904,2904,Koregaon Park Road,2029,Jan-Mar,8741.94,11174.30736,6347.481049,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2905,2905,Koregaon Park Road,2029,Apr-Jun,8689.01,11106.65006,6309.048828,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2906,2906,Koregaon Park Road,2029,Jul-Sep,8842.934333,11303.40248,6420.812554,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2907,2907,Koregaon Park Road,2029,Oct-Dec,9396.563333,12011.07384,6822.799938,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2908,2908,Koregaon Park Road,2030,Jan-Mar,10369.06,13254.15909,7528.925141,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2909,2909,Koregaon Park Road,2030,Apr-Jun,10276.33,13135.62779,7461.594329,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2910,2910,Koregaon Park Road,2030,Jul-Sep,10922.45167,13961.52709,7930.740198,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2911,2911,Koregaon Park Road,2030,Oct-Dec,10652.58433,13616.57156,7734.790811,Koregaon Park Road,18.53951065,73.90021545,Koregaon Park Road,Moderate
2912,2912,Kothrud,2024,Jan-Mar,11849.13,14448.62135,9249.7619,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2913,2913,Kothrud,2024,Apr-Jun,11953.92,14576.40044,9331.563902,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2914,2914,Kothrud,2024,Jul-Sep,11934.20093,14552.35535,9316.170644,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2915,2915,Kothrud,2024,Oct-Dec,12470.392,15206.17734,9734.736373,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2916,2916,Kothrud,2025,Jan-Mar,12738.8875,15533.57605,9944.331461,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2917,2917,Kothrud,2025,Apr-Jun,12899.0525,15728.87844,10069.36073,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2918,2918,Kothrud,2025,Jul-Sep,11725.10943,14297.39284,9152.947977,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2919,2919,Kothrud,2025,Oct-Dec,12732.4345,15525.70737,9939.294069,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2920,2920,Kothrud,2026,Jan-Mar,9743.84,11881.46764,7606.313712,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2921,2921,Kothrud,2026,Apr-Jun,9911.5,12085.90931,7737.193792,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2922,2922,Kothrud,2026,Jul-Sep,10106.4,12323.56695,7889.338177,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2923,2923,Kothrud,2026,Oct-Dec,10092.05,12306.06881,7878.136166,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2924,2924,Kothrud,2027,Jan-Mar,10048.42,12252.86716,7844.077369,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2925,2925,Kothrud,2027,Apr-Jun,10056.4,12262.59783,7850.30678,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2926,2926,Kothrud,2027,Jul-Sep,10112.98,12331.59049,7894.474708,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2927,2927,Kothrud,2027,Oct-Dec,10052.99,12258.43973,7847.644838,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2928,2928,Kothrud,2028,Jan-Mar,10253.52,12502.9625,8004.184159,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2929,2929,Kothrud,2028,Apr-Jun,10498.7,12801.93069,8195.578516,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2930,2930,Kothrud,2028,Jul-Sep,10531.01,12841.32894,8220.800605,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2931,2931,Kothrud,2028,Oct-Dec,10808.22,13179.35395,8437.198475,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2932,2932,Kothrud,2029,Jan-Mar,11022.54,13440.692,8604.502654,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2933,2933,Kothrud,2029,Apr-Jun,11033.29,13453.80036,8612.894405,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2934,2934,Kothrud,2029,Jul-Sep,11133.7325,13576.27819,8691.302626,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2935,2935,Kothrud,2029,Oct-Dec,11477.06,13994.92572,8959.313664,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2936,2936,Kothrud,2030,Jan-Mar,11849.13,14448.62135,9249.7619,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2937,2937,Kothrud,2030,Apr-Jun,11953.92,14576.40044,9331.563902,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2938,2938,Kothrud,2030,Jul-Sep,11934.20093,14552.35535,9316.170644,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2939,2939,Kothrud,2030,Oct-Dec,12470.392,15206.17734,9734.736373,Kothrud,18.5038889,73.807673,Kothrud,Moderate
2940,2940,Law College Road,2024,Jan-Mar,15043.69,17816.94532,12270.20429,Law College Road,18.51964463,73.83035169,Law College Road,Low
2941,2941,Law College Road,2024,Apr-Jun,15225.12,18031.82135,12418.18548,Law College Road,18.51964463,73.83035169,Law College Road,Low
2942,2942,Law College Road,2024,Jul-Sep,15265.17,18079.25444,12450.85178,Law College Road,18.51964463,73.83035169,Law College Road,Low
2943,2943,Law College Road,2024,Oct-Dec,15367.27917,18200.1871,12534.13589,Law College Road,18.51964463,73.83035169,Law College Road,Low
2944,2944,Law College Road,2025,Jan-Mar,15766.97667,18673.56753,12860.14433,Law College Road,18.51964463,73.83035169,Law College Road,Low
2945,2945,Law College Road,2025,Apr-Jun,15964.28333,18907.24704,13021.07514,Law College Road,18.51964463,73.83035169,Law College Road,Low
2946,2946,Law College Road,2025,Jul-Sep,15758.65667,18663.71377,12853.35823,Law College Road,18.51964463,73.83035169,Law College Road,Low
2947,2947,Law College Road,2025,Oct-Dec,15567.639,18437.48261,12697.55697,Law College Road,18.51964463,73.83035169,Law College Road,Low
2948,2948,Law College Road,2026,Jan-Mar,14946.43,17701.75576,12190.87534,Law College Road,18.51964463,73.83035169,Law College Road,Low
2949,2949,Law College Road,2026,Apr-Jun,15045.22,17818.75737,12271.45221,Law College Road,18.51964463,73.83035169,Law College Road,Low
2950,2950,Law College Road,2026,Jul-Sep,14745.05,17463.25201,12026.62217,Law College Road,18.51964463,73.83035169,Law College Road,Low
2951,2951,Law College Road,2026,Oct-Dec,14569.17,17254.9491,11883.16777,Law College Road,18.51964463,73.83035169,Law College Road,Low
2952,2952,Law College Road,2027,Jan-Mar,15199.81,18001.84553,12397.54168,Law College Road,18.51964463,73.83035169,Law College Road,Low
2953,2953,Law College Road,2027,Apr-Jun,15147.79,17940.23582,12355.1122,Law College Road,18.51964463,73.83035169,Law College Road,Low
2954,2954,Law College Road,2027,Jul-Sep,14604.28,17296.53152,11911.80482,Law College Road,18.51964463,73.83035169,Law College Road,Low
2955,2955,Law College Road,2027,Oct-Dec,14107.52,16708.19543,11506.62852,Law College Road,18.51964463,73.83035169,Law College Road,Low
2956,2956,Law College Road,2028,Jan-Mar,13921.19,16487.5161,11354.6507,Law College Road,18.51964463,73.83035169,Law College Road,Low
2957,2957,Law College Road,2028,Apr-Jun,14109.7,16710.7773,11508.40661,Law College Road,18.51964463,73.83035169,Law College Road,Low
2958,2958,Law College Road,2028,Jul-Sep,14075.78,16670.60426,11480.74017,Law College Road,18.51964463,73.83035169,Law College Road,Low
2959,2959,Law College Road,2028,Oct-Dec,14286.13,16919.7316,11652.30961,Law College Road,18.51964463,73.83035169,Law College Road,Low
2960,2960,Law College Road,2029,Jan-Mar,14688.39,17396.14692,11980.40813,Law College Road,18.51964463,73.83035169,Law College Road,Low
2961,2961,Law College Road,2029,Apr-Jun,14930.95,17683.42207,12178.24927,Law College Road,18.51964463,73.83035169,Law College Road,Low
2962,2962,Law College Road,2029,Jul-Sep,15140.60333,17931.72431,12349.25048,Law College Road,18.51964463,73.83035169,Law College Road,Low
2963,2963,Law College Road,2029,Oct-Dec,15133.0475,17922.77558,12343.08766,Law College Road,18.51964463,73.83035169,Law College Road,Low
2964,2964,Law College Road,2030,Jan-Mar,15043.69,17816.94532,12270.20429,Law College Road,18.51964463,73.83035169,Law College Road,Low
2965,2965,Law College Road,2030,Apr-Jun,15225.12,18031.82135,12418.18548,Law College Road,18.51964463,73.83035169,Law College Road,Low
2966,2966,Law College Road,2030,Jul-Sep,15265.17,18079.25444,12450.85178,Law College Road,18.51964463,73.83035169,Law College Road,Low
2967,2967,Law College Road,2030,Oct-Dec,15367.27917,18200.1871,12534.13589,Law College Road,18.51964463,73.83035169,Law College Road,Low
2968,2968,Laxmi Nagar Balewadi,2024,Jan-Mar,9092.23,10812.59886,7371.903225,Laxmi Nagar Balewadi,18.5745338,73.77897354,Laxmi Nagar Balewadi,Moderate
2969,2969,Laxmi Nagar Balewadi,2024,Apr-Jun,9113.82,10838.27397,7389.408214,Laxmi Nagar Balewadi,18.5745338,73.77897354,Laxmi Nagar Balewadi,Moderate
2970,2970,Laxmi Nagar Balewadi,2024,Jul-Sep,9188.076667,10926.58097,7449.614892,Laxmi Nagar Balewadi,18.5745338,73.77897354,Laxmi Nagar Balewadi,Moderate
