location,year,quarter,avg_price,max_price,min_price
Naroda,2029,Oct-Dec,2808.619999999998,3436.5641413912967,2180.7155541736142
Naroda,2030,Jan-Mar,2932.2000000000044,3587.773844588297,2276.667597591659
Naroda,2030,Apr-Jun,2942.760000000004,3600.6948226248737,2284.866768804594
Naroda,2030,Jul-Sep,2987.595000000002,3655.5539182943744,2319.678306809511
Naroda,2030,Oct-Dec,3162.496666666665,3869.5596563209597,2455.4783740848566
Naroda Dehgam Road,2024,Jan-Mar,3042.7800000000016,4196.862667545018,2346.072021958719
Naroda Dehgam Road,2024,Apr-Jun,3075.7900000000036,4242.39288552189,2371.5236936026963
Naroda Dehgam Road,2024,Jul-Sep,3118.845000000001,4301.7780274483985,2404.720352876593
Naroda Dehgam Road,2024,Oct-Dec,3200.197499999997,4413.986360013171,2467.445500329379
Naroda Dehgam Road,2025,Jan-Mar,3187.5780000000022,4396.5804652613115,2457.715498199387
Naroda Dehgam Road,2025,Apr-Jun,3108.071333333336,4286.918064051143,2396.4135420192283
Naroda Dehgam Road,2025,Jul-Sep,2594.4588333333354,3578.499733828627,2000.403342011908
Naroda Dehgam Road,2025,Oct-Dec,2629.250166666668,3626.4869192382785,2027.228473549506
Naroda Dehgam Road,2026,Jan-Mar,1882.4400000000019,2596.422403162058,1451.416079051385
Naroda Dehgam Road,2026,Apr-Jun,1927.9899999999993,2659.248862684818,1486.5364560093685
Naroda Dehgam Road,2026,Jul-Sep,2008.219999999999,2769.9089471526845,1548.3961232616007
Naroda Dehgam Road,2026,Oct-Dec,2019.0399999999988,2784.8328174498592,1556.7386584687447
Naroda Dehgam Road,2027,Jan-Mar,2173.890000000004,2998.415194115069,1676.1325195432619
Naroda Dehgam Road,2027,Apr-Jun,2244.560000000002,3095.889308154007,1730.6211482945414
Naroda Dehgam Road,2027,Jul-Sep,2323.4799999999987,3204.7425284731353,1791.470767383984
Naroda Dehgam Road,2027,Oct-Dec,2380.7400000000007,3283.720422485728,1835.6198954765048
Naroda Dehgam Road,2028,Jan-Mar,2640.249999999999,3641.6588310642646,2035.7096654955344
Naroda Dehgam Road,2028,Apr-Jun,2604.629999999999,3592.5286776460243,2008.245607817303
Naroda Dehgam Road,2028,Jul-Sep,2643.729999999999,3646.4587449860915,2038.3928468745419
Naroda Dehgam Road,2028,Oct-Dec,2691.2149999999965,3711.9541221636605,2075.0051652027496
Naroda Dehgam Road,2029,Jan-Mar,2837.5599999999977,3913.805674718193,2187.841423510465
Naroda Dehgam Road,2029,Apr-Jun,2853.359999999997,3935.5983873517744,2200.023683794464
Naroda Dehgam Road,2029,Jul-Sep,2849.5099999999984,3930.2881377543526,2197.0552216366555
Naroda Dehgam Road,2029,Oct-Dec,2945.0599999999968,4062.078877763134,2270.7270551895745
Naroda Dehgam Road,2030,Jan-Mar,3042.7800000000016,4196.862667545018,2346.072021958719
Naroda Dehgam Road,2030,Apr-Jun,3075.7900000000036,4242.39288552189,2371.5236936026963
Naroda Dehgam Road,2030,Jul-Sep,3118.845000000001,4301.7780274483985,2404.720352876593
Naroda Dehgam Road,2030,Oct-Dec,3200.197499999997,4413.986360013171,2467.445500329379
Naroda Road,2024,Jan-Mar,2911.969999999996,3662.234630481746,2397.8980114788947
Naroda Road,2024,Apr-Jun,2916.8433333333296,3668.3635707178114,2401.911018587235
Naroda Road,2024,Jul-Sep,2967.4489999999996,3732.0077102402975,2443.5828859037156
Naroda Road,2024,Oct-Dec,2979.1230000000005,3746.689498540399,2453.1959867893725
Naroda Road,2025,Jan-Mar,3150.3208333333287,3961.996192598634,2594.1709776441835
Naroda Road,2025,Apr-Jun,3105.125,3905.1557217191958,2556.9539050517046
Naroda Road,2025,Jul-Sep,2302.4395238095235,2895.6595564807153,1895.9725394469299
Naroda Road,2025,Oct-Dec,2312.2514999999994,2907.9995733758838,1904.0523336054619
Naroda Road,2026,Jan-Mar,1414.3599999999988,1778.767697458478,1164.672380386917
Naroda Road,2026,Apr-Jun,1491.8499999999974,1876.222877805812,1228.482487259411
Naroda Road,2026,Jul-Sep,1579.3999999999999,1986.3300018141933,1300.5766265894808
Naroda Road,2026,Oct-Dec,1664.890000000002,2093.8463699635536,1370.9744332294313
Naroda Road,2027,Jan-Mar,1846.1799999999985,2321.8454620421203,1520.2599445846308
Naroda Road,2027,Apr-Jun,1908.2099999999982,2399.857396962048,1571.3393216565223
Naroda Road,2027,Jul-Sep,1952.1599999999987,2455.131047449407,1607.5304972539695
Naroda Road,2027,Oct-Dec,2010.1399999999978,2528.0495060445605,1655.2748513185873
Naroda Road,2028,Jan-Mar,2301.4499999999975,2894.415083370439,1895.157703725692
Naroda Road,2028,Apr-Jun,2348.8099999999977,2953.977315158409,1934.156886349016
Naroda Road,2028,Jul-Sep,2302.7363571428536,2896.032868469782,1896.2169705570489
Naroda Road,2028,Oct-Dec,2376.247999999996,2988.484674022392,1956.7510496264379
Naroda Road,2029,Jan-Mar,2618.3900000000012,3293.01419111705,2156.1458992627786
Naroda Road,2029,Apr-Jun,2603.4500000000025,3274.2249228967758,2143.8433699470606
Naroda Road,2029,Jul-Sep,2595.850000000002,3264.666794484854,2137.5850551679796
Naroda Road,2029,Oct-Dec,2711.4700000000007,3410.0761111935753,2232.7937860570983
Naroda Road,2030,Jan-Mar,2911.969999999996,3662.234630481746,2397.8980114788947
Naroda Road,2030,Apr-Jun,2916.8433333333296,3668.3635707178114,2401.911018587235
Naroda Road,2030,Jul-Sep,2967.4489999999996,3732.0077102402975,2443.5828859037156
Naroda Road,2030,Oct-Dec,2979.1230000000005,3746.689498540399,2453.1959867893725
Narol Road,2024,Jan-Mar,2504.6000000000026,2747.012693375648,1882.6723522411762
Narol Road,2024,Apr-Jun,2533.380000000001,2778.5782229274114,1904.3058706862364
Narol Road,2024,Jul-Sep,2554.5099999999984,2801.753332011105,1920.188992463307
Narol Road,2024,Oct-Dec,2558.7999999999993,2806.4585481951603,1923.4137247124152
Narol Road,2025,Jan-Mar,2665.606666666666,2923.6027105645903,2003.6987835515004
Narol Road,2025,Apr-Jun,2679.770000000001,2939.136870289569,2014.3451606505362
Narol Road,2025,Jul-Sep,2531.34261904762,2776.3436500066123,1902.7744002757793
Narol Road,2025,Oct-Dec,2298.447333333336,2520.9071307682166,1727.7103120454865
Narol Road,2026,Jan-Mar,2219.850000000003,2434.702598175331,1668.6298095993677
Narol Road,2026,Apr-Jun,2235.130000000003,2451.4615033716814,1680.1155692185662
Narol Road,2026,Jul-Sep,2260.2300000000027,2478.9908568028595,1698.9828837762814
Narol Road,2026,Oct-Dec,2262.380000000003,2481.348948829833,1700.5990083300298
Narol Road,2027,Jan-Mar,2226.119999999998,2441.5794525981737,1673.342879809598
Narol Road,2027,Apr-Jun,2253.509999999998,2471.6204482348253,1693.9315549385149
Narol Road,2027,Jul-Sep,2279.82,2500.476913923047,1713.7084093613646
Narol Road,2027,Oct-Dec,2272.829999999998,2492.810372867908,1708.4541253470832
Narol Road,2028,Jan-Mar,2281.579999999998,2502.407259024195,1715.03137643792
Narol Road,2028,Apr-Jun,2312.379999999997,2536.188298294325,1738.1833002776652
Narol Road,2028,Jul-Sep,2328.239999999995,2553.583339944461,1750.105037683455
Narol Road,2028,Oct-Dec,2342.3199999999983,2569.026100753668,1760.6887742959132
Narol Road,2029,Jan-Mar,2389.9200000000033,2621.2331614438754,1796.4690202300699
Narol Road,2029,Apr-Jun,2402.870000000002,2635.436552955179,1806.2033518445078
Narol Road,2029,Jul-Sep,2423.0700000000015,2657.5916501388356,1821.3874057913538
Narol Road,2029,Oct-Dec,2447.8499999999995,2684.770031733439,1840.0141808806025
Narol Road,2030,Jan-Mar,2504.6000000000026,2747.012693375648,1882.6723522411762
Narol Road,2030,Apr-Jun,2533.380000000001,2778.5782229274114,1904.3058706862364
Narol Road,2030,Jul-Sep,2554.5099999999984,2801.753332011105,1920.188992463307
Narol Road,2030,Oct-Dec,2558.7999999999993,2806.4585481951603,1923.4137247124152
Narol Vatva Road,2024,Jan-Mar,2295.019999999997,2788.975901458597,1761.8230603502784
Narol Vatva Road,2024,Apr-Jun,2323.009999999999,2822.990173875322,1783.3102053247048
Narol Vatva Road,2024,Jul-Sep,2395.2799999999984,2910.8148065139967,1838.7898754676726
Narol Vatva Road,2024,Oct-Dec,2409.540000000001,2928.143978527664,1849.7368810888
Narol Vatva Road,2025,Jan-Mar,2481.26,3015.300234966653,1904.7943315198727
Narol Vatva Road,2025,Apr-Jun,2488.140000000002,3023.6610136099944,1910.0759162795757
Narol Vatva Road,2025,Jul-Sep,2514.210000000001,3055.342045475086,1930.0891306233852
Narol Vatva Road,2025,Oct-Dec,2205.5960000000014,2680.305222766463,1693.1747412294187
Narol Vatva Road,2026,Jan-Mar,1929.379999999997,2344.6394039076727,1481.1313958826588
Narol Vatva Road,2026,Apr-Jun,1922.0099999999973,2335.6831628318873,1475.4736517432696
Narol Vatva Road,2026,Jul-Sep,1961.6499999999992,2383.854858387405,1505.9041778878297
Narol Vatva Road,2026,Oct-Dec,1968.6799999999978,2392.397921448838,1511.3009134780468
Narol Vatva Road,2027,Jan-Mar,1949.219999999996,2368.7495562745084,1496.3620123990063
Narol Vatva Road,2027,Apr-Jun,1954.7899999999966,2375.5183843331424,1500.6379465721952
Narol Vatva Road,2027,Jul-Sep,2005.2800000000002,2436.8753194642763,1539.3977161241348
Narol Vatva Road,2027,Oct-Dec,2002.8299999999967,2433.8980073020366,1537.516919225692
Narol Vatva Road,2028,Jan-Mar,2120.950000000003,2577.4409104054116,1628.1943598966168
Narol Vatva Road,2028,Apr-Jun,2124.410000000003,2581.6456043161606,1630.8505057205364
Narol Vatva Road,2028,Jul-Sep,2104.1000000000035,2556.9642941059565,1615.2590832685694
Narol Vatva Road,2028,Oct-Dec,2116.2700000000036,2571.7536365608157,1624.6016539844948
Narol Vatva Road,2029,Jan-Mar,2148.7400000000007,2611.2121369313368,1649.527970430351
Narol Vatva Road,2029,Apr-Jun,2166.849999999999,2633.2199423427974,1663.430514034738
Narol Vatva Road,2029,Jul-Sep,2196.7299999999977,2669.530998427528,1686.3685594736728
Narol Vatva Road,2029,Oct-Dec,2228.4700000000016,2708.1023812966564,1710.7344752110193
Narol Vatva Road,2030,Jan-Mar,2295.019999999997,2788.975901458597,1761.8230603502784
Narol Vatva Road,2030,Apr-Jun,2323.009999999999,2822.990173875322,1783.3102053247048
Narol Vatva Road,2030,Jul-Sep,2395.2799999999984,2910.8148065139967,1838.7898754676726
Narol Vatva Road,2030,Oct-Dec,2409.540000000001,2928.143978527664,1849.7368810888
Narolgam,2024,Jan-Mar,2313.5899999999983,2770.4215446530566,1856.600641530668
Narolgam,2024,Apr-Jun,2318.72,2776.564492419979,1860.7173438379286
Narolgam,2024,Jul-Sep,2287.6799999999985,2739.395467335139,1835.8084862127166
Narolgam,2024,Oct-Dec,2409.370000000003,2885.1138520830173,1933.4618007878469
Narolgam,2025,Jan-Mar,2434.699999999997,2915.445405091997,1953.7885199774876
Narolgam,2025,Apr-Jun,2429.739999999998,2909.5060247949364,1949.8082386043875
Narolgam,2025,Jul-Sep,2281.9999999999986,2732.5939189304395,1831.2504220596497
Narolgam,2025,Oct-Dec,2424.9340000000007,2903.751052676456,1945.951538548115
Narolgam,2026,Jan-Mar,2103.429999999997,2518.764253679163,1687.9522678671894
Narolgam,2026,Apr-Jun,2120.539999999999,2539.252720792618,1701.682633652222
Narolgam,2026,Jul-Sep,2108.7600000000007,2525.1466925870986,1692.229465391109
Narolgam,2026,Oct-Dec,2120.4599999999978,2539.156924336213,1701.618435565558
Narolgam,2027,Jan-Mar,2135.030000000002,2556.6038539588367,1713.3105120990447
Narolgam,2027,Apr-Jun,2156.3700000000026,2582.1575587046636,1730.4353517163777
Narolgam,2027,Jul-Sep,2170.2200000000025,2598.7423202196446,1741.5496454698948
Narolgam,2027,Oct-Dec,2163.899999999998,2591.1744001637053,1736.4779966235208
Narolgam,2028,Jan-Mar,2238.3699999999963,2680.3489265189837,1796.2383905458605
Narolgam,2028,Apr-Jun,2240.219999999996,2682.5642195733312,1797.7229712999404
Narolgam,2028,Jul-Sep,2236.0599999999963,2677.582803840312,1794.384670793469
Narolgam,2028,Oct-Dec,2230.2000000000035,2670.5657134087114,1789.6821609454162
Narolgam,2029,Jan-Mar,2244.9700000000034,2688.252134172341,1801.5347326955568
Narolgam,2029,Apr-Jun,2249.1400000000035,2693.245524462411,1804.8810579628614
Narolgam,2029,Jul-Sep,2270.0800000000004,2718.3202469262123,1821.6849071468769
Narolgam,2029,Oct-Dec,2296.34,2749.765433740898,1842.7579290939784
Narolgam,2030,Jan-Mar,2313.5899999999983,2770.4215446530566,1856.600641530668
Narolgam,2030,Apr-Jun,2318.72,2776.564492419979,1860.7173438379286
Narolgam,2030,Jul-Sep,2287.6799999999985,2739.395467335139,1835.8084862127166
Narolgam,2030,Oct-Dec,2409.370000000003,2885.1138520830173,1933.4618007878469
Nava Naroda,2024,Jan-Mar,3120.930000000001,3820.3193416862528,2421.5840582108444
Nava Naroda,2024,Apr-Jun,3120.3700000000013,3819.6338476728197,2421.1495444368743
Nava Naroda,2024,Jul-Sep,3009.738333333335,3684.2100169654177,2335.308503358319
Nava Naroda,2024,Oct-Dec,3171.9800000000005,3882.80946558941,2461.1946442129856
Nava Naroda,2025,Jan-Mar,3290.123333333335,4027.428300816289,2552.864118563225
Nava Naroda,2025,Apr-Jun,3339.7183333333364,4088.1373643809748,2591.3457446704974
Nava Naroda,2025,Jul-Sep,2947.614690476188,3608.1646861239165,2287.1056845892817
Nava Naroda,2025,Oct-Dec,3303.1691666666725,4043.397659120309,2562.9866083422608
Nava Naroda,2026,Jan-Mar,2373.679999999999,2905.613267511228,1841.7797410688202
Nava Naroda,2026,Apr-Jun,2444.64,2992.4751517848454,1896.8388435705244
Nava Naroda,2026,Jul-Sep,2437.3000000000015,2983.490283823061,1891.1436094616968
Nava Naroda,2026,Oct-Dec,2483.3800000000024,3039.896648357,1926.8978857198497
Nava Naroda,2027,Jan-Mar,2443.3099999999977,2990.8471035029384,1895.8068733573425
Nava Naroda,2027,Apr-Jun,2518.8399999999997,3083.3031085647535,1954.411918621629
Nava Naroda,2027,Jul-Sep,2505.0100000000016,3066.373854625859,1943.6809802394637
Nava Naroda,2027,Oct-Dec,2530.6100000000038,3097.7107238113826,1963.5444670495501
Nava Naroda,2028,Jan-Mar,2593.110000000002,3174.216752096344,2012.039307894482
Nava Naroda,2028,Apr-Jun,2613.690000000001,3199.4086570900154,2028.0076890879009
Nava Naroda,2028,Jul-Sep,2616.2999999999984,3202.6035488311923,2030.0328336415832
Nava Naroda,2028,Oct-Dec,2790.269999999999,3415.5596086829546,2165.0191930302726
Nava Naroda,2029,Jan-Mar,2702.119999999996,3307.655506389838,2096.622069502576
Nava Naroda,2029,Apr-Jun,2734.379999999997,3347.1448579494063,2121.653166553098
Nava Naroda,2029,Jul-Sep,2741.3133333333294,3355.6319266871506,2127.032860897495
Nava Naroda,2029,Oct-Dec,2877.8999999999987,3522.8271808207355,2233.0128394821363
Nava Naroda,2030,Jan-Mar,3120.930000000001,3820.3193416862528,2421.5840582108444
Nava Naroda,2030,Apr-Jun,3120.3700000000013,3819.6338476728197,2421.1495444368743
Nava Naroda,2030,Jul-Sep,3009.738333333335,3684.2100169654177,2335.308503358319
Nava Naroda,2030,Oct-Dec,3171.9800000000005,3882.80946558941,2461.1946442129856
Nava Vadaj,2024,Jan-Mar,4579.9300000000085,5499.04490179335,3674.2246773209786
Nava Vadaj,2024,Apr-Jun,4618.530000000005,5545.391272416745,3705.1913236550004
Nava Vadaj,2024,Jul-Sep,4593.316666666671,5515.118047253066,3684.9640600219636
Nava Vadaj,2024,Oct-Dec,4889.940000000002,5871.268693424427,3922.9285641088227
Nava Vadaj,2025,Jan-Mar,4851.603333333343,5825.238502704253,3892.173175552039
Nava Vadaj,2025,Apr-Jun,4770.153333333342,5727.442857956174,3826.830342808352
Nava Vadaj,2025,Jul-Sep,4724.996666666675,5673.224007970406,3790.6036452360695
Nava Vadaj,2025,Oct-Dec,5406.756666666675,6491.801770566479,4337.542008051734
Nava Vadaj,2026,Jan-Mar,3960.6099999999906,4755.4377967549,3177.378475051841
Nava Vadaj,2026,Apr-Jun,3979.109999999991,4777.650435525182,3192.2200024399103
Nava Vadaj,2026,Jul-Sep,4021.229999999992,4828.223210930819,3226.010550201287
Nava Vadaj,2026,Oct-Dec,4107.4400000000005,4931.734107600343,3295.1720678296947
Nava Vadaj,2027,Jan-Mar,4140.239999999998,4971.116515798461,3321.485694766377
Nava Vadaj,2027,Apr-Jun,4164.740000000004,5000.533253629383,3341.140690496527
Nava Vadaj,2027,Jul-Sep,4213.030000000007,5058.514244235705,3379.8810882030075
Nava Vadaj,2027,Oct-Dec,4210.010000000002,5054.888181041848,3377.4583091374916
Nava Vadaj,2028,Jan-Mar,4228.9800000000005,5077.66514090521,3392.6768915456882
Nava Vadaj,2028,Apr-Jun,4146.839999999997,4979.041024765155,3326.7805099426605
Nava Vadaj,2028,Jul-Sep,4173.570000000001,5011.135286080274,3348.224511406613
Nava Vadaj,2028,Oct-Dec,4404.270000000006,5288.132894961579,3533.302369159454
Nava Vadaj,2029,Jan-Mar,4398.160000000005,5280.796720751501,3528.4006538977724
Nava Vadaj,2029,Apr-Jun,4507.259999999997,5411.791255337315,3615.9255532511875
Nava Vadaj,2029,Jul-Sep,4473.039999999999,5370.703877028181,3588.4727388068804
Nava Vadaj,2029,Oct-Dec,4506.280000000004,5410.614585824088,3615.139353421988
Nava Vadaj,2030,Jan-Mar,4579.9300000000085,5499.04490179335,3674.2246773209786
Nava Vadaj,2030,Apr-Jun,4618.530000000005,5545.391272416745,3705.1913236550004
Nava Vadaj,2030,Jul-Sep,4593.316666666671,5515.118047253066,3684.9640600219636
Nava Vadaj,2030,Oct-Dec,4889.940000000002,5871.268693424427,3922.9285641088227
Navrangpura,2024,Jan-Mar,6313.94,7506.72698565231,5121.0382460434785
Navrangpura,2024,Apr-Jun,6409.54,7620.387093259979,5198.576400717384
Navrangpura,2024,Jul-Sep,6400.325999999998,7609.432446486995,5191.103214972975
Navrangpura,2024,Oct-Dec,6448.578333333327,7666.800285388535,5230.239165656829
Navrangpura,2025,Jan-Mar,6352.705000000001,7552.815208156614,5152.479318908898
Navrangpura,2025,Apr-Jun,6439.410000000008,7655.899932321087,5222.8030187101685
Navrangpura,2025,Jul-Sep,6371.494999999997,7575.15488830251,5167.719297217709
Navrangpura,2025,Oct-Dec,6286.488999999993,7474.09012776592,5098.773602905886
Navrangpura,2026,Jan-Mar,6107.330000000001,7261.085617108166,4953.463370131602
Navrangpura,2026,Apr-Jun,6125.350000000001,7282.509834044256,4968.078825646495
Navrangpura,2026,Jul-Sep,6207.360000000003,7380.012610455397,5034.594558541967
Navrangpura,2026,Oct-Dec,6174.550000000006,7341.004366411388,5007.983398972399
Navrangpura,2027,Jan-Mar,6131.539999999992,7289.869207120516,4973.099340054767
Navrangpura,2027,Apr-Jun,6141.8699999999935,7302.150681091095,4981.47767831608
Navrangpura,2027,Jul-Sep,6267.2599999999975,7451.228514699107,5083.177565497684
Navrangpura,2027,Oct-Dec,6330.230000000004,7526.09438264948,5134.250552943461
Navrangpura,2028,Jan-Mar,6299.979999999999,7490.129756549767,5109.715728896535
Navrangpura,2028,Apr-Jun,6354.06,7554.426185623228,5153.578316812486
Navrangpura,2028,Jul-Sep,6368.206666666664,7571.245345200873,5165.05223342462
Navrangpura,2028,Oct-Dec,6346.810000000006,7545.8065644919,5147.6980697268655
Navrangpura,2029,Jan-Mar,6389.449999999999,7596.501825876734,5182.282033275974
Navrangpura,2029,Apr-Jun,6489.9299999999985,7715.963830190735,5263.778202539927
Navrangpura,2029,Jul-Sep,6481.9599999999955,7706.488191512561,5257.313986088554
Navrangpura,2029,Oct-Dec,6507.830000000007,7737.245377535696,5278.296329827203
Navrangpura,2030,Jan-Mar,6313.94,7506.72698565231,5121.0382460434785
Navrangpura,2030,Apr-Jun,6409.54,7620.387093259979,5198.576400717384
Navrangpura,2030,Jul-Sep,6400.325999999998,7609.432446486995,5191.103214972975
Navrangpura,2030,Oct-Dec,6448.578333333327,7666.800285388535,5230.239165656829
Navrangpura,2024,Jan-Mar,6313.94,7506.72698565231,5121.0382460434785
Navrangpura,2024,Apr-Jun,6409.54,7620.387093259979,5198.576400717384
Navrangpura,2024,Jul-Sep,6400.325999999998,7609.432446486995,5191.103214972975
Navrangpura,2024,Oct-Dec,6448.578333333327,7666.800285388535,5230.239165656829
Navrangpura,2025,Jan-Mar,6352.705000000001,7552.815208156614,5152.479318908898
Navrangpura,2025,Apr-Jun,6439.410000000008,7655.899932321087,5222.8030187101685
Navrangpura,2025,Jul-Sep,6371.494999999997,7575.15488830251,5167.719297217709
Navrangpura,2025,Oct-Dec,6286.488999999993,7474.09012776592,5098.773602905886
Navrangpura,2026,Jan-Mar,6107.330000000001,7261.085617108166,4953.463370131602
Navrangpura,2026,Apr-Jun,6125.350000000001,7282.509834044256,4968.078825646495
Navrangpura,2026,Jul-Sep,6207.360000000003,7380.012610455397,5034.594558541967
Navrangpura,2026,Oct-Dec,6174.550000000006,7341.004366411388,5007.983398972399
Navrangpura,2027,Jan-Mar,6131.539999999992,7289.869207120516,4973.099340054767
Navrangpura,2027,Apr-Jun,6141.8699999999935,7302.150681091095,4981.47767831608
Navrangpura,2027,Jul-Sep,6267.2599999999975,7451.228514699107,5083.177565497684
Navrangpura,2027,Oct-Dec,6330.230000000004,7526.09438264948,5134.250552943461
Navrangpura,2028,Jan-Mar,6299.979999999999,7490.129756549767,5109.715728896535
Navrangpura,2028,Apr-Jun,6354.06,7554.426185623228,5153.578316812486
Navrangpura,2028,Jul-Sep,6368.206666666664,7571.245345200873,5165.05223342462
Navrangpura,2028,Oct-Dec,6346.810000000006,7545.8065644919,5147.6980697268655
Navrangpura,2029,Jan-Mar,6389.449999999999,7596.501825876734,5182.282033275974
Navrangpura,2029,Apr-Jun,6489.9299999999985,7715.963830190735,5263.778202539927
Navrangpura,2029,Jul-Sep,6481.9599999999955,7706.488191512561,5257.313986088554
Navrangpura,2029,Oct-Dec,6507.830000000007,7737.245377535696,5278.296329827203
Navrangpura,2030,Jan-Mar,6313.94,7506.72698565231,5121.0382460434785
Navrangpura,2030,Apr-Jun,6409.54,7620.387093259979,5198.576400717384
Navrangpura,2030,Jul-Sep,6400.325999999998,7609.432446486995,5191.103214972975
Navrangpura,2030,Oct-Dec,6448.578333333327,7666.800285388535,5230.239165656829
Nehru Nagar Ambawadi,2024,Jan-Mar,7065.730000000006,7922.247711225688,6209.293966904418
Nehru Nagar Ambawadi,2024,Apr-Jun,7101.990000000012,7962.903199336483,6241.158897950465
Nehru Nagar Ambawadi,2024,Jul-Sep,7140.531666666663,8006.116940950825,6275.028935201773
Nehru Nagar Ambawadi,2024,Oct-Dec,7228.858333333327,8105.150690165722,6352.649540355111
Nehru Nagar Ambawadi,2025,Jan-Mar,7314.62800000001,8201.317476250488,6428.023079080314
Nehru Nagar Ambawadi,2025,Apr-Jun,7338.1890000000085,8227.734573751266,6448.728253938995
Nehru Nagar Ambawadi,2025,Jul-Sep,6980.355416666672,7826.523901030655,6134.267623523246
Nehru Nagar Ambawadi,2025,Oct-Dec,6891.888166666665,7727.332526773362,6056.523475120509
Nehru Nagar Ambawadi,2026,Jan-Mar,6099.360000000004,6838.732982995601,5360.057524130999
Nehru Nagar Ambawadi,2026,Apr-Jun,6132.5900000000065,6875.991170252126,5389.259721005243
Nehru Nagar Ambawadi,2026,Jul-Sep,6165.510000000006,6912.901778873393,5418.189492931213
Nehru Nagar Ambawadi,2026,Oct-Dec,6188.220000000001,6938.364716959322,5438.146817367382
Nehru Nagar Ambawadi,2027,Jan-Mar,6179.829999999994,6928.95766937935,5430.773767960969
Nehru Nagar Ambawadi,2027,Apr-Jun,6226.569999999996,6981.363557804567,5471.848419838853
Nehru Nagar Ambawadi,2027,Jul-Sep,6244.379999999994,7001.3325110106625,5487.499672512045
Nehru Nagar Ambawadi,2027,Oct-Dec,6250.7299999999905,7008.452266926365,5493.0799900008005
Nehru Nagar Ambawadi,2028,Jan-Mar,6287.269999999995,7049.421697030292,5525.190982290446
Nehru Nagar Ambawadi,2028,Apr-Jun,6277.880000000002,7038.893428046287,5516.939142728336
Nehru Nagar Ambawadi,2028,Jul-Sep,6274.406666666661,7034.999052369552,5513.886811587497
Nehru Nagar Ambawadi,2028,Oct-Dec,6440.2733333333335,7220.972309254357,5659.648805414591
Nehru Nagar Ambawadi,2029,Jan-Mar,6771.74,7592.619830649543,5950.938449027246
Nehru Nagar Ambawadi,2029,Apr-Jun,6876.350000000002,7709.910801727031,6042.868687216065
Nehru Nagar Ambawadi,2029,Jul-Sep,6905.0516666666545,7742.091724725538,6068.091429335188
Nehru Nagar Ambawadi,2029,Oct-Dec,6951.633333333327,7794.320086428452,6109.026939438421
Nehru Nagar Ambawadi,2030,Jan-Mar,7065.730000000006,7922.247711225688,6209.293966904418
Nehru Nagar Ambawadi,2030,Apr-Jun,7101.990000000012,7962.903199336483,6241.158897950465
Nehru Nagar Ambawadi,2030,Jul-Sep,7140.531666666663,8006.116940950825,6275.028935201773
Nehru Nagar Ambawadi,2030,Oct-Dec,7228.858333333327,8105.150690165722,6352.649540355111
Nehru Nagar Ambawadi,2024,Jan-Mar,7065.730000000006,7922.247711225688,6209.293966904418
Nehru Nagar Ambawadi,2024,Apr-Jun,7101.990000000012,7962.903199336483,6241.158897950465
Nehru Nagar Ambawadi,2024,Jul-Sep,7140.531666666663,8006.116940950825,6275.028935201773
Nehru Nagar Ambawadi,2024,Oct-Dec,7228.858333333327,8105.150690165722,6352.649540355111
Nehru Nagar Ambawadi,2025,Jan-Mar,7314.62800000001,8201.317476250488,6428.023079080314
Nehru Nagar Ambawadi,2025,Apr-Jun,7338.1890000000085,8227.734573751266,6448.728253938995
Nehru Nagar Ambawadi,2025,Jul-Sep,6980.355416666672,7826.523901030655,6134.267623523246
Nehru Nagar Ambawadi,2025,Oct-Dec,6891.888166666665,7727.332526773362,6056.523475120509
Nehru Nagar Ambawadi,2026,Jan-Mar,6099.360000000004,6838.732982995601,5360.057524130999
Nehru Nagar Ambawadi,2026,Apr-Jun,6132.5900000000065,6875.991170252126,5389.259721005243
Nehru Nagar Ambawadi,2026,Jul-Sep,6165.510000000006,6912.901778873393,5418.189492931213
Nehru Nagar Ambawadi,2026,Oct-Dec,6188.220000000001,6938.364716959322,5438.146817367382
Nehru Nagar Ambawadi,2027,Jan-Mar,6179.829999999994,6928.95766937935,5430.773767960969
Nehru Nagar Ambawadi,2027,Apr-Jun,6226.569999999996,6981.363557804567,5471.848419838853
Nehru Nagar Ambawadi,2027,Jul-Sep,6244.379999999994,7001.3325110106625,5487.499672512045
Nehru Nagar Ambawadi,2027,Oct-Dec,6250.7299999999905,7008.452266926365,5493.0799900008005
Nehru Nagar Ambawadi,2028,Jan-Mar,6287.269999999995,7049.421697030292,5525.190982290446
Nehru Nagar Ambawadi,2028,Apr-Jun,6277.880000000002,7038.893428046287,5516.939142728336
Nehru Nagar Ambawadi,2028,Jul-Sep,6274.406666666661,7034.999052369552,5513.886811587497
Nehru Nagar Ambawadi,2028,Oct-Dec,6440.2733333333335,7220.972309254357,5659.648805414591
Nehru Nagar Ambawadi,2029,Jan-Mar,6771.74,7592.619830649543,5950.938449027246
Nehru Nagar Ambawadi,2029,Apr-Jun,6876.350000000002,7709.910801727031,6042.868687216065
Nehru Nagar Ambawadi,2029,Jul-Sep,6905.0516666666545,7742.091724725538,6068.091429335188
Nehru Nagar Ambawadi,2029,Oct-Dec,6951.633333333327,7794.320086428452,6109.026939438421
