location,quarter,year,predicted_price,Locality,Risk
Oshiwara,Oct-Dec,2024,20300.45,Oshiwara,Moderate
Oshiwara,Jan-Mar,2025,24469.1075,Oshiwara,Moderate
Oshiwara,Apr-Jun,2025,23459.3575,Oshiwara,Moderate
Oshiwara,Jul-Sep,2025,23771.127,Oshiwara,Moderate
Oshiwara,Oct-Dec,2025,21880.43083,Oshiwara,Moderate
Oshiwara,Jan-Mar,2026,19666.45,Oshiwara,Moderate
Oshiwara,Apr-Jun,2026,19781.94,Oshiwara,Moderate
Oshiwara,Jul-Sep,2026,20037.03,Oshiwara,Moderate
Oshiwara,Oct-Dec,2026,19630.57,Oshiwara,Moderate
Oshiwara,Jan-Mar,2027,18068.83,Oshiwara,Moderate
Oshiwara,Apr-Jun,2027,18729.2,Oshiwara,Moderate
Oshiwara,Jul-Sep,2027,18775.7,Oshiwara,Moderate
Oshiwara,Oct-Dec,2027,18562.58,Oshiwara,Moderate
Oshiwara,Jan-Mar,2028,17783.23,Oshiwara,Moderate
Oshiwara,Apr-Jun,2028,17793.1,Oshiwara,Moderate
Oshiwara,Jul-Sep,2028,17939.44,Oshiwara,Moderate
Oshiwara,Oct-Dec,2028,17780.96,Oshiwara,Moderate
Oshiwara,Jan-Mar,2029,20221.17,Oshiwara,Moderate
Oshiwara,Apr-Jun,2029,20457.89,Oshiwara,Moderate
Oshiwara,Jul-Sep,2029,20053.09,Oshiwara,Moderate
Oshiwara,Oct-Dec,2029,20071.68,Oshiwara,Moderate
Oshiwara,Jan-Mar,2030,19864.67,Oshiwara,Moderate
Oshiwara,Apr-Jun,2030,19751.86,Oshiwara,Moderate
Oshiwara,Jul-Sep,2030,19963.74,Oshiwara,Moderate
Oshiwara,Oct-Dec,2030,20300.45,Oshiwara,Moderate
Pali Hill,Jan-Mar,2024,52435.59,Pali Hill,Low
Pali Hill,Apr-Jun,2024,49856.73,Pali Hill,Low
Pali Hill,Jul-Sep,2024,49793.282,Pali Hill,Low
Pali Hill,Oct-Dec,2024,53926.39,Pali Hill,Low
Pali Hill,Jan-Mar,2025,50064.51,Pali Hill,Low
Pali Hill,Apr-Jun,2025,48239.166,Pali Hill,Low
Pali Hill,Jul-Sep,2025,46515.36429,Pali Hill,Low
Pali Hill,Oct-Dec,2025,45300.778,Pali Hill,Low
Pali Hill,Jan-Mar,2026,45007.44,Pali Hill,Low
Pali Hill,Apr-Jun,2026,44218.73,Pali Hill,Low
Pali Hill,Jul-Sep,2026,45662.23,Pali Hill,Low
Pali Hill,Oct-Dec,2026,44643.95,Pali Hill,Low
Pali Hill,Jan-Mar,2027,46014.65,Pali Hill,Low
Pali Hill,Apr-Jun,2027,45692.6,Pali Hill,Low
Pali Hill,Jul-Sep,2027,47158.8,Pali Hill,Low
Pali Hill,Oct-Dec,2027,43881.4,Pali Hill,Low
Pali Hill,Jan-Mar,2028,48270.78,Pali Hill,Low
Pali Hill,Apr-Jun,2028,47424.8,Pali Hill,Low
Pali Hill,Jul-Sep,2028,47440.75829,Pali Hill,Low
Pali Hill,Oct-Dec,2028,45395.43,Pali Hill,Low
Pali Hill,Jan-Mar,2029,51599.19,Pali Hill,Low
Pali Hill,Apr-Jun,2029,51097.13,Pali Hill,Low
Pali Hill,Jul-Sep,2029,51184.84,Pali Hill,Low
Pali Hill,Oct-Dec,2029,54599.55,Pali Hill,Low
Pali Hill,Jan-Mar,2030,52435.59,Pali Hill,Low
Pali Hill,Apr-Jun,2030,49856.73,Pali Hill,Low
Pali Hill,Jul-Sep,2030,49793.282,Pali Hill,Low
Pali Hill,Oct-Dec,2030,53926.39,Pali Hill,Low
Pant Nagar,Jan-Mar,2024,19073.62,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2024,19191.63,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2024,19065.35867,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2024,19153.152,Pant Nagar,Moderate
Pant Nagar,Jan-Mar,2025,22375.645,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2025,22156.745,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2025,20018.40979,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2025,19992.36819,Pant Nagar,Moderate
Pant Nagar,Jan-Mar,2026,20020.7,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2026,20869.37,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2026,21056.61476,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2026,20967.65,Pant Nagar,Moderate
Pant Nagar,Jan-Mar,2027,18938.01,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2027,21248.29,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2027,20782.63143,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2027,20696.85,Pant Nagar,Moderate
Pant Nagar,Jan-Mar,2028,19711.17,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2028,20413.14,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2028,18326.0685,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2028,18166.21,Pant Nagar,Moderate
Pant Nagar,Jan-Mar,2029,18884.14,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2029,19500.42,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2029,18829.67,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2029,18724.42,Pant Nagar,Moderate
Pant Nagar,Jan-Mar,2030,19073.62,Pant Nagar,Moderate
Pant Nagar,Apr-Jun,2030,19191.63,Pant Nagar,Moderate
Pant Nagar,Jul-Sep,2030,19065.35867,Pant Nagar,Moderate
Pant Nagar,Oct-Dec,2030,19153.152,Pant Nagar,Moderate
Parel,Jan-Mar,2024,29929.58,Parel,Low
Parel,Apr-Jun,2024,30563.82,Parel,Low
Parel,Jul-Sep,2024,30849.54,Parel,Low
Parel,Oct-Dec,2024,31093.73,Parel,Low
Parel,Jan-Mar,2025,31108.04,Parel,Low
Parel,Apr-Jun,2025,31352.58,Parel,Low
Parel,Jul-Sep,2025,31207.02333,Parel,Low
Parel,Oct-Dec,2025,29263.58,Parel,Low
Parel,Jan-Mar,2026,27187.4,Parel,Low
Parel,Apr-Jun,2026,27152.65,Parel,Low
Parel,Jul-Sep,2026,26834.58,Parel,Low
Parel,Oct-Dec,2026,26704,Parel,Low
Parel,Jan-Mar,2027,27098.2,Parel,Low
Parel,Apr-Jun,2027,27076.31,Parel,Low
Parel,Jul-Sep,2027,27149.77,Parel,Low
Parel,Oct-Dec,2027,27106.87,Parel,Low
Parel,Jan-Mar,2028,27193.72,Parel,Low
Parel,Apr-Jun,2028,27347.94,Parel,Low
Parel,Jul-Sep,2028,27565.31,Parel,Low
Parel,Oct-Dec,2028,27499.45,Parel,Low
Parel,Jan-Mar,2029,28255.18,Parel,Low
Parel,Apr-Jun,2029,28692.65,Parel,Low
Parel,Jul-Sep,2029,29348.69,Parel,Low
Parel,Oct-Dec,2029,29941.13,Parel,Low
Parel,Jan-Mar,2030,29929.58,Parel,Low
Parel,Apr-Jun,2030,30563.82,Parel,Low
Parel,Jul-Sep,2030,30849.54,Parel,Low
Parel,Oct-Dec,2030,31093.73,Parel,Low
Powai,Jan-Mar,2024,21495.52333,Powai,Low
Powai,Apr-Jun,2024,21232.72333,Powai,Low
Powai,Jul-Sep,2024,21667.61,Powai,Low
Powai,Oct-Dec,2024,22038.42667,Powai,Low
Powai,Jan-Mar,2025,22723.16,Powai,Low
Powai,Apr-Jun,2025,22042.09667,Powai,Low
Powai,Jul-Sep,2025,21102.57738,Powai,Low
Powai,Oct-Dec,2025,19861.01333,Powai,Low
Powai,Jan-Mar,2026,19624.98,Powai,Low
Powai,Apr-Jun,2026,19186.17,Powai,Low
Powai,Jul-Sep,2026,19130.40333,Powai,Low
Powai,Oct-Dec,2026,19058.19667,Powai,Low
Powai,Jan-Mar,2027,18973.11,Powai,Low
Powai,Apr-Jun,2027,18979.66,Powai,Low
Powai,Jul-Sep,2027,19066.32,Powai,Low
Powai,Oct-Dec,2027,19016.04,Powai,Low
Powai,Jan-Mar,2028,19270.49,Powai,Low
Powai,Apr-Jun,2028,19330.95,Powai,Low
Powai,Jul-Sep,2028,19654.68,Powai,Low
Powai,Oct-Dec,2028,19812.42,Powai,Low
Powai,Jan-Mar,2029,20746.29,Powai,Low
Powai,Apr-Jun,2029,20595.76,Powai,Low
Powai,Jul-Sep,2029,20883.85,Powai,Low
Powai,Oct-Dec,2029,21139.72,Powai,Low
Powai,Jan-Mar,2030,21495.52333,Powai,Low
Powai,Apr-Jun,2030,21232.72333,Powai,Low
Powai,Jul-Sep,2030,21667.61,Powai,Low
Powai,Oct-Dec,2030,22038.42667,Powai,Low
Prabhadevi,Jan-Mar,2024,42777.57,Prabhadevi,Low
Prabhadevi,Apr-Jun,2024,42256.26,Prabhadevi,Low
Prabhadevi,Jul-Sep,2024,43017.53,Prabhadevi,Low
Prabhadevi,Oct-Dec,2024,45036.89,Prabhadevi,Low
Prabhadevi,Jan-Mar,2025,46921.1,Prabhadevi,Low
Prabhadevi,Apr-Jun,2025,45613.09,Prabhadevi,Low
Prabhadevi,Jul-Sep,2025,40051.12,Prabhadevi,Low
Prabhadevi,Oct-Dec,2025,41733.34,Prabhadevi,Low
Prabhadevi,Jan-Mar,2026,25865.44,Prabhadevi,Low
Prabhadevi,Apr-Jun,2026,26605.5,Prabhadevi,Low
Prabhadevi,Jul-Sep,2026,35228.85,Prabhadevi,Low
Prabhadevi,Oct-Dec,2026,35933.7,Prabhadevi,Low
Prabhadevi,Jan-Mar,2027,22769.41,Prabhadevi,Low
Prabhadevi,Apr-Jun,2027,23443.94,Prabhadevi,Low
Prabhadevi,Jul-Sep,2027,32743.7,Prabhadevi,Low
Prabhadevi,Oct-Dec,2027,34456.98,Prabhadevi,Low
Prabhadevi,Jan-Mar,2028,35992.56,Prabhadevi,Low
Prabhadevi,Apr-Jun,2028,35929.29,Prabhadevi,Low
Prabhadevi,Jul-Sep,2028,36877.7,Prabhadevi,Low
Prabhadevi,Oct-Dec,2028,37669.24,Prabhadevi,Low
Prabhadevi,Jan-Mar,2029,39070.42,Prabhadevi,Low
Prabhadevi,Apr-Jun,2029,38741.3,Prabhadevi,Low
Prabhadevi,Jul-Sep,2029,39264.31,Prabhadevi,Low
Prabhadevi,Oct-Dec,2029,40418.63,Prabhadevi,Low
Prabhadevi,Jan-Mar,2030,42777.57,Prabhadevi,Low
Prabhadevi,Apr-Jun,2030,42256.26,Prabhadevi,Low
Prabhadevi,Jul-Sep,2030,43017.53,Prabhadevi,Low
Prabhadevi,Oct-Dec,2030,45036.89,Prabhadevi,Low
Raheja Vihar,Jan-Mar,2024,18969.4,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2024,18977.95,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2024,18955.93,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2024,19123.24,Raheja Vihar,Low
Raheja Vihar,Jan-Mar,2025,19420.47,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2025,19880.73,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2025,19770.193,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2025,18947.263,Raheja Vihar,Low
Raheja Vihar,Jan-Mar,2026,18803.98,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2026,18745.94,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2026,18784.6,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2026,18786.86,Raheja Vihar,Low
Raheja Vihar,Jan-Mar,2027,18355.16,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2027,18325.55,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2027,18377.65,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2027,18297.89,Raheja Vihar,Low
Raheja Vihar,Jan-Mar,2028,18590.1,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2028,18618.64,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2028,18723.02,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2028,19100.59,Raheja Vihar,Low
Raheja Vihar,Jan-Mar,2029,18991.68,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2029,18946.23,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2029,18904.96,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2029,19284.2,Raheja Vihar,Low
Raheja Vihar,Jan-Mar,2030,18969.4,Raheja Vihar,Low
Raheja Vihar,Apr-Jun,2030,18977.95,Raheja Vihar,Low
Raheja Vihar,Jul-Sep,2030,18955.93,Raheja Vihar,Low
Raheja Vihar,Oct-Dec,2030,19123.24,Raheja Vihar,Low
Rajendra Nagar,Jan-Mar,2024,16455.47,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2024,17155.15,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2024,17680.9,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2024,17873.25,Rajendra Nagar,Moderate
Rajendra Nagar,Jan-Mar,2025,19792.415,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2025,20290.655,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2025,18740.622,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2025,17172.5725,Rajendra Nagar,Moderate
Rajendra Nagar,Jan-Mar,2026,16341.4,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2026,16688.17,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2026,16910.38,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2026,16864.65,Rajendra Nagar,Moderate
Rajendra Nagar,Jan-Mar,2027,16746.2,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2027,17171.69,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2027,17451.27,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2027,17454.67,Rajendra Nagar,Moderate
Rajendra Nagar,Jan-Mar,2028,16969.38,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2028,17609.86,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2028,17323.768,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2028,17196.83,Rajendra Nagar,Moderate
Rajendra Nagar,Jan-Mar,2029,16763.88,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2029,17123.05,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2029,17320.95,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2029,16953.58,Rajendra Nagar,Moderate
Rajendra Nagar,Jan-Mar,2030,16455.47,Rajendra Nagar,Moderate
Rajendra Nagar,Apr-Jun,2030,17155.15,Rajendra Nagar,Moderate
Rajendra Nagar,Jul-Sep,2030,17680.9,Rajendra Nagar,Moderate
Rajendra Nagar,Oct-Dec,2030,17873.25,Rajendra Nagar,Moderate
Santacruz,Jan-Mar,2024,24088.27,Santacruz,Low
Santacruz,Apr-Jun,2024,24176.99,Santacruz,Low
Santacruz,Jul-Sep,2024,24082.45,Santacruz,Low
Santacruz,Oct-Dec,2024,24277.46,Santacruz,Low
Santacruz,Jan-Mar,2025,25907.19167,Santacruz,Low
Santacruz,Apr-Jun,2025,26743.02167,Santacruz,Low
Santacruz,Jul-Sep,2025,26083.07619,Santacruz,Low
Santacruz,Oct-Dec,2025,24788.605,Santacruz,Low
Santacruz,Jan-Mar,2026,24006.52,Santacruz,Low
Santacruz,Apr-Jun,2026,24077.62,Santacruz,Low
Santacruz,Jul-Sep,2026,23833.79,Santacruz,Low
Santacruz,Oct-Dec,2026,23779.71,Santacruz,Low
Santacruz,Jan-Mar,2027,23644.17,Santacruz,Low
Santacruz,Apr-Jun,2027,23435.6,Santacruz,Low
Santacruz,Jul-Sep,2027,23201.98,Santacruz,Low
Santacruz,Oct-Dec,2027,23705.51,Santacruz,Low
Santacruz,Jan-Mar,2028,24177.63,Santacruz,Low
Santacruz,Apr-Jun,2028,24191.71,Santacruz,Low
Santacruz,Jul-Sep,2028,24233.6,Santacruz,Low
Santacruz,Oct-Dec,2028,24399.72,Santacruz,Low
Santacruz,Jan-Mar,2029,24089.01,Santacruz,Low
Santacruz,Apr-Jun,2029,24188.1,Santacruz,Low
Santacruz,Jul-Sep,2029,24567.19,Santacruz,Low
Santacruz,Oct-Dec,2029,24949.52,Santacruz,Low
Santacruz,Jan-Mar,2030,24088.27,Santacruz,Low
Santacruz,Apr-Jun,2030,24176.99,Santacruz,Low
Santacruz,Jul-Sep,2030,24082.45,Santacruz,Low
Santacruz,Oct-Dec,2030,24277.46,Santacruz,Low
Santacruz East,Jan-Mar,2024,22737.37,Santacruz East,Low
Santacruz East,Apr-Jun,2024,22535.97,Santacruz East,Low
Santacruz East,Jul-Sep,2024,22499.65,Santacruz East,Low
Santacruz East,Oct-Dec,2024,22126.78,Santacruz East,Low
Santacruz East,Jan-Mar,2025,24028.59,Santacruz East,Low
Santacruz East,Apr-Jun,2025,24503.16,Santacruz East,Low
Santacruz East,Jul-Sep,2025,24242.055,Santacruz East,Low
Santacruz East,Oct-Dec,2025,22439.785,Santacruz East,Low
Santacruz East,Jan-Mar,2026,21407.26,Santacruz East,Low
Santacruz East,Apr-Jun,2026,21697.84,Santacruz East,Low
Santacruz East,Jul-Sep,2026,21971.47,Santacruz East,Low
Santacruz East,Oct-Dec,2026,22107.32,Santacruz East,Low
Santacruz East,Jan-Mar,2027,21377.63,Santacruz East,Low
Santacruz East,Apr-Jun,2027,21621.42,Santacruz East,Low
Santacruz East,Jul-Sep,2027,21731.01,Santacruz East,Low
Santacruz East,Oct-Dec,2027,22081.32,Santacruz East,Low
Santacruz East,Jan-Mar,2028,22617.29,Santacruz East,Low
Santacruz East,Apr-Jun,2028,22550.14,Santacruz East,Low
Santacruz East,Jul-Sep,2028,22506.42,Santacruz East,Low
Santacruz East,Oct-Dec,2028,22508.01,Santacruz East,Low
Santacruz East,Jan-Mar,2029,22682.27,Santacruz East,Low
Santacruz East,Apr-Jun,2029,22596.48,Santacruz East,Low
Santacruz East,Jul-Sep,2029,22558.68,Santacruz East,Low
Santacruz East,Oct-Dec,2029,22505.99,Santacruz East,Low
Santacruz East,Jan-Mar,2030,22737.37,Santacruz East,Low
Santacruz East,Apr-Jun,2030,22535.97,Santacruz East,Low
Santacruz East,Jul-Sep,2030,22499.65,Santacruz East,Low
Santacruz East,Oct-Dec,2030,22126.78,Santacruz East,Low
Santacruz West,Jan-Mar,2024,37250,Santacruz West,Low
Santacruz West,Apr-Jun,2024,37304.4,Santacruz West,Low
Santacruz West,Jul-Sep,2024,38467.19,Santacruz West,Low
Santacruz West,Oct-Dec,2024,38049.62,Santacruz West,Low
Santacruz West,Jan-Mar,2025,39034.55,Santacruz West,Low
Santacruz West,Apr-Jun,2025,39362.63,Santacruz West,Low
Santacruz West,Jul-Sep,2025,38327.49,Santacruz West,Low
Santacruz West,Oct-Dec,2025,36140.82,Santacruz West,Low
Santacruz West,Jan-Mar,2026,35267.74,Santacruz West,Low
Santacruz West,Apr-Jun,2026,35197.37,Santacruz West,Low
Santacruz West,Jul-Sep,2026,35109.9,Santacruz West,Low
Santacruz West,Oct-Dec,2026,34999.27,Santacruz West,Low
Santacruz West,Jan-Mar,2027,33899.31,Santacruz West,Low
Santacruz West,Apr-Jun,2027,33453.62,Santacruz West,Low
Santacruz West,Jul-Sep,2027,33918.42,Santacruz West,Low
Santacruz West,Oct-Dec,2027,34562.74,Santacruz West,Low
Santacruz West,Jan-Mar,2028,34417.86,Santacruz West,Low
Santacruz West,Apr-Jun,2028,34397.67,Santacruz West,Low
Santacruz West,Jul-Sep,2028,34873.67,Santacruz West,Low
Santacruz West,Oct-Dec,2028,35566.39,Santacruz West,Low
Santacruz West,Jan-Mar,2029,34893.79,Santacruz West,Low
Santacruz West,Apr-Jun,2029,35145.46,Santacruz West,Low
Santacruz West,Jul-Sep,2029,35491.96,Santacruz West,Low
Santacruz West,Oct-Dec,2029,35937.85,Santacruz West,Low
Santacruz West,Jan-Mar,2030,37250,Santacruz West,Low
Santacruz West,Apr-Jun,2030,37304.4,Santacruz West,Low
Santacruz West,Jul-Sep,2030,38467.19,Santacruz West,Low
Santacruz West,Oct-Dec,2030,38049.62,Santacruz West,Low
Sewri,Jan-Mar,2024,29757.36,Sewri,Moderate
Sewri,Apr-Jun,2024,29455.7,Sewri,Moderate
Sewri,Jul-Sep,2024,29915.43,Sewri,Moderate
Sewri,Oct-Dec,2024,29565.22,Sewri,Moderate
Sewri,Jan-Mar,2025,30303.11,Sewri,Moderate
Sewri,Apr-Jun,2025,30289.15,Sewri,Moderate
Sewri,Jul-Sep,2025,29128.125,Sewri,Moderate
Sewri,Oct-Dec,2025,28863.4,Sewri,Moderate
Sewri,Jan-Mar,2026,28556.17,Sewri,Moderate
Sewri,Apr-Jun,2026,27997.22,Sewri,Moderate
Sewri,Jul-Sep,2026,28036.46,Sewri,Moderate
Sewri,Oct-Dec,2026,27747.75,Sewri,Moderate
Sewri,Jan-Mar,2027,27121.93,Sewri,Moderate
Sewri,Apr-Jun,2027,27767.9,Sewri,Moderate
Sewri,Jul-Sep,2027,26955.41,Sewri,Moderate
Sewri,Oct-Dec,2027,26441.8,Sewri,Moderate
Sewri,Jan-Mar,2028,25968.45,Sewri,Moderate
Sewri,Apr-Jun,2028,26294.72,Sewri,Moderate
Sewri,Jul-Sep,2028,26311.85,Sewri,Moderate
Sewri,Oct-Dec,2028,26613.74,Sewri,Moderate
Sewri,Jan-Mar,2029,27697.02,Sewri,Moderate
Sewri,Apr-Jun,2029,27913.3,Sewri,Moderate
Sewri,Jul-Sep,2029,27771.52,Sewri,Moderate
Sewri,Oct-Dec,2029,27584.36,Sewri,Moderate
Sewri,Jan-Mar,2030,29757.36,Sewri,Moderate
Sewri,Apr-Jun,2030,29455.7,Sewri,Moderate
Sewri,Jul-Sep,2030,29915.43,Sewri,Moderate
Sewri,Oct-Dec,2030,29565.22,Sewri,Moderate
Shastri Nagar Andheri West,Jan-Mar,2024,25514.62,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2024,25814.58,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2024,25851.59,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2024,26001.91,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jan-Mar,2025,26392.6,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2025,26649.26,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2025,22838.02,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2025,22118.76,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jan-Mar,2026,22137.14,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2026,22045.99,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2026,21089.38,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2026,20940.28,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jan-Mar,2027,23106.99,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2027,23182.18,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2027,23075.67,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2027,23193.04,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jan-Mar,2028,25255.22,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2028,25313.29,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2028,24990.39,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2028,25169.87,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jan-Mar,2029,26061.43,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2029,26186.53,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2029,26567.63,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2029,26941.84,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jan-Mar,2030,25514.62,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Apr-Jun,2030,25814.58,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Jul-Sep,2030,25851.59,Shastri Nagar Andheri West,Moderate
Shastri Nagar Andheri West,Oct-Dec,2030,26001.91,Shastri Nagar Andheri West,Moderate
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Shivaji Park,Jan-Mar,2024,40172.67,Shivaji Park,Low
Shivaji Park,Apr-Jun,2024,39887.08,Shivaji Park,Low
Shivaji Park,Jul-Sep,2024,39881.705,Shivaji Park,Low
Shivaji Park,Oct-Dec,2024,41738.6,Shivaji Park,Low
Shivaji Park,Jan-Mar,2025,42893.67167,Shivaji Park,Low
Shivaji Park,Apr-Jun,2025,42418.64833,Shivaji Park,Low
Shivaji Park,Jul-Sep,2025,40126.46433,Shivaji Park,Low
Shivaji Park,Oct-Dec,2025,38416.76,Shivaji Park,Low
Shivaji Park,Jan-Mar,2026,35204.21,Shivaji Park,Low
Shivaji Park,Apr-Jun,2026,35229.6,Shivaji Park,Low
Shivaji Park,Jul-Sep,2026,35182.73,Shivaji Park,Low
Shivaji Park,Oct-Dec,2026,35583.36,Shivaji Park,Low
Shivaji Park,Jan-Mar,2027,36988.85,Shivaji Park,Low
Shivaji Park,Apr-Jun,2027,37179.12,Shivaji Park,Low
Shivaji Park,Jul-Sep,2027,37603.6,Shivaji Park,Low
Shivaji Park,Oct-Dec,2027,37084.3,Shivaji Park,Low
Shivaji Park,Jan-Mar,2028,36715,Shivaji Park,Low
Shivaji Park,Apr-Jun,2028,36731.98,Shivaji Park,Low
Shivaji Park,Jul-Sep,2028,37007.6,Shivaji Park,Low
Shivaji Park,Oct-Dec,2028,36190.9,Shivaji Park,Low
Shivaji Park,Jan-Mar,2029,38020.9,Shivaji Park,Low
Shivaji Park,Apr-Jun,2029,37698.94,Shivaji Park,Low
Shivaji Park,Jul-Sep,2029,37249.9,Shivaji Park,Low
Shivaji Park,Oct-Dec,2029,38494.85,Shivaji Park,Low
Shivaji Park,Jan-Mar,2030,40172.67,Shivaji Park,Low
Shivaji Park,Apr-Jun,2030,39887.08,Shivaji Park,Low
Shivaji Park,Jul-Sep,2030,39881.705,Shivaji Park,Low
Shivaji Park,Oct-Dec,2030,41738.6,Shivaji Park,Low
Sion,Jan-Mar,2024,24048.03,Sion,Moderate
Sion,Apr-Jun,2024,23668.25,Sion,Moderate
Sion,Jul-Sep,2024,24546.55,Sion,Moderate
Sion,Oct-Dec,2024,25054.21,Sion,Moderate
Sion,Jan-Mar,2025,26115.974,Sion,Moderate
Sion,Apr-Jun,2025,26622.624,Sion,Moderate
Sion,Jul-Sep,2025,26188.466,Sion,Moderate
Sion,Oct-Dec,2025,24916.224,Sion,Moderate
Sion,Jan-Mar,2026,23762.28,Sion,Moderate
Sion,Apr-Jun,2026,23581.76,Sion,Moderate
Sion,Jul-Sep,2026,23614.86,Sion,Moderate
