,location,quarter,year,min_price,max_price,avg_price,latitude,longitude,Risk
66780,Hoodi,Oct-Dec,2026,4562.296717,7698.803283,6130.55,12.9959233,77.7192796,High
66808,Hoodi,Jan-Mar,2027,4661.56428,7866.31572,6263.94,12.9959233,77.7192796,High
66836,Hoodi,Apr-Jun,2027,4727.573973,7977.706027,6352.64,12.9959233,77.7192796,High
66864,Hoodi,Jul-Sep,2027,4590.87363,7747.02637,6168.95,12.9959233,77.7192796,High
66892,Hoodi,Oct-Dec,2027,4632.741785,7817.678215,6225.21,12.9959233,77.7192796,High
66920,Hoodi,Jan-Mar,2028,4675.294594,7889.485406,6282.39,12.9959233,77.7192796,High
66948,Hoodi,Apr-Jun,2028,4664.198715,7870.761285,6267.48,12.9959233,77.7192796,High
66976,Hoodi,Jul-Sep,2028,4544.689171,7669.090829,6106.89,12.9959233,77.7192796,High
67004,Hoodi,Oct-Dec,2028,4487.803254,7573.096746,6030.45,12.9959233,77.7192796,High
67032,Hoodi,Jan-Mar,2029,4532.811892,7649.048108,6090.93,12.9959233,77.7192796,High
67060,Hoodi,Apr-Jun,2029,4508.930821,7608.749179,6058.84,12.9959233,77.7192796,High
67088,Hoodi,Jul-Sep,2029,4465.179865,7534.920135,6000.05,12.9959233,77.7192796,High
67116,Hoodi,Oct-Dec,2029,4447.862553,7505.697447,5976.78,12.9959233,77.7192796,High
67144,Hoodi,Jan-Mar,2030,5162.850963,8712.229037,6937.54,12.9959233,77.7192796,High
67172,Hoodi,Apr-Jun,2030,5111.3381,8625.3019,6868.32,12.9959233,77.7192796,High
67200,Hoodi,Jul-Sep,2030,5383.686996,9084.886338,7234.286667,12.9959233,77.7192796,High
67228,Hoodi,Oct-Dec,2030,5540.185284,9348.974716,7444.58,12.9959233,77.7192796,High
67284,Horamavu,Jan-Mar,2024,4007.244025,6294.412587,5150.89,13.0273312,77.6601508,Moderate
67312,Horamavu,Apr-Jun,2024,4025.238499,6322.677559,5174.02,13.0273312,77.6601508,Moderate
67340,Horamavu,Jul-Sep,2024,4077.453332,6404.694452,5241.136667,13.0273312,77.6601508,Moderate
67368,Horamavu,Oct-Dec,2024,4312.885566,6774.501634,5543.76,13.0273312,77.6601508,Moderate
67396,Horamavu,Jan-Mar,2025,4287.251416,6734.236574,5510.81,13.0273312,77.6601508,Moderate
67424,Horamavu,Apr-Jun,2025,4420.074437,6942.869463,5681.54,13.0273312,77.6601508,Moderate
67452,Horamavu,Jul-Sep,2025,4118.78331,6469.613867,5294.262,13.0273312,77.6601508,Moderate
67480,Horamavu,Oct-Dec,2025,4089.811145,6424.105591,5257.021333,13.0273312,77.6601508,Moderate
67508,Horamavu,Jan-Mar,2026,3644.553856,5724.713923,4684.69,13.0273312,77.6601508,Moderate
67536,Horamavu,Apr-Jun,2026,3764.112468,5912.511629,4838.37,13.0273312,77.6601508,Moderate
67564,Horamavu,Jul-Sep,2026,3917.108283,6152.831104,5035.03,13.0273312,77.6601508,Moderate
67592,Horamavu,Oct-Dec,2026,3945.729843,6197.788663,5071.82,13.0273312,77.6601508,Moderate
67620,Horamavu,Jan-Mar,2027,3718.087693,5840.217822,4779.21,13.0273312,77.6601508,Moderate
67648,Horamavu,Apr-Jun,2027,3748.467468,5887.937112,4818.26,13.0273312,77.6601508,Moderate
67676,Horamavu,Jul-Sep,2027,3843.173791,6036.697873,4939.995,13.0273312,77.6601508,Moderate
67704,Horamavu,Oct-Dec,2027,3911.536064,6144.078494,5027.8675,13.0273312,77.6601508,Moderate
67732,Horamavu,Jan-Mar,2028,3690.33746,5796.628909,4743.54,13.0273312,77.6601508,Moderate
67760,Horamavu,Apr-Jun,2028,3718.935681,5841.549808,4780.3,13.0273312,77.6601508,Moderate
67788,Horamavu,Jul-Sep,2028,3755.500327,5898.984036,4827.3,13.0273312,77.6601508,Moderate
67816,Horamavu,Oct-Dec,2028,3733.433175,5864.321868,4798.935,13.0273312,77.6601508,Moderate
67844,Horamavu,Jan-Mar,2029,3823.19938,6005.322898,4914.32,13.0273312,77.6601508,Moderate
67872,Horamavu,Apr-Jun,2029,3832.239406,6019.522595,4925.94,13.0273312,77.6601508,Moderate
67900,Horamavu,Jul-Sep,2029,3837.093946,6027.147905,4932.18,13.0273312,77.6601508,Moderate
67928,Horamavu,Oct-Dec,2029,3896.65542,6120.704597,5008.74,13.0273312,77.6601508,Moderate
67956,Horamavu,Jan-Mar,2030,4007.244025,6294.412587,5150.89,13.0273312,77.6601508,Moderate
67984,Horamavu,Apr-Jun,2030,4025.238499,6322.677559,5174.02,13.0273312,77.6601508,Moderate
68012,Horamavu,Jul-Sep,2030,4077.453332,6404.694452,5241.136667,13.0273312,77.6601508,Moderate
68040,Horamavu,Oct-Dec,2030,4312.885566,6774.501634,5543.76,13.0273312,77.6601508,Moderate
68068,Horamavu Agara,Jan-Mar,2024,3479.571778,5712.840748,4630.97,13.037817,77.6504617,Moderate
68096,Horamavu Agara,Apr-Jun,2024,3460.0587,5680.803729,4605.0,13.037817,77.6504617,Moderate
68124,Horamavu Agara,Jul-Sep,2024,3484.934681,5721.645686,4638.1075,13.037817,77.6504617,Moderate
68152,Horamavu Agara,Oct-Dec,2024,3538.96006,5810.345792,4710.01,13.037817,77.6504617,Moderate
68180,Horamavu Agara,Jan-Mar,2025,3591.948549,5897.343508,4780.5325,13.037817,77.6504617,Moderate
68208,Horamavu Agara,Apr-Jun,2025,3808.290504,6252.538691,5068.4625,13.037817,77.6504617,Moderate
68236,Horamavu Agara,Jul-Sep,2025,3595.53058,5903.224569,4785.299833,13.037817,77.6504617,Moderate
68264,Horamavu Agara,Oct-Dec,2025,3394.477126,5573.130396,4517.717333,13.037817,77.6504617,Moderate
68292,Horamavu Agara,Jan-Mar,2026,3338.742505,5481.624018,4443.54,13.037817,77.6504617,Moderate
68320,Horamavu Agara,Apr-Jun,2026,3556.023672,5838.361222,4732.72,13.037817,77.6504617,Moderate
68348,Horamavu Agara,Jul-Sep,2026,3605.6742,5919.878596,4798.8,13.037817,77.6504617,Moderate
68376,Horamavu Agara,Oct-Dec,2026,3319.620139,5450.228479,4418.09,13.037817,77.6504617,Moderate
68404,Horamavu Agara,Jan-Mar,2027,3297.801858,5414.406725,4389.052,13.037817,77.6504617,Moderate
68432,Horamavu Agara,Apr-Jun,2027,3473.628442,5703.082842,4623.06,13.037817,77.6504617,Moderate
68460,Horamavu Agara,Jul-Sep,2027,3492.880419,5734.69118,4648.6825,13.037817,77.6504617,Moderate
68488,Horamavu Agara,Oct-Dec,2027,3301.637978,5420.704954,4394.1575,13.037817,77.6504617,Moderate
68516,Horamavu Agara,Jan-Mar,2028,3238.464669,5316.985567,4310.08,13.037817,77.6504617,Moderate
68544,Horamavu Agara,Apr-Jun,2028,3252.041925,5339.277016,4328.15,13.037817,77.6504617,Moderate
68572,Horamavu Agara,Jul-Sep,2028,3258.841823,5350.441245,4337.2,13.037817,77.6504617,Moderate
68600,Horamavu Agara,Oct-Dec,2028,3296.090989,5411.59778,4386.775,13.037817,77.6504617,Moderate
68628,Horamavu Agara,Jan-Mar,2029,3299.010061,5416.39038,4390.66,13.037817,77.6504617,Moderate
68656,Horamavu Agara,Apr-Jun,2029,3322.445291,5454.866877,4421.85,13.037817,77.6504617,Moderate
68684,Horamavu Agara,Jul-Sep,2029,3353.529466,5505.90159,4463.22,13.037817,77.6504617,Moderate
68712,Horamavu Agara,Oct-Dec,2029,3438.501896,5645.411273,4576.31,13.037817,77.6504617,Moderate
68740,Horamavu Agara,Jan-Mar,2030,3479.571778,5712.840748,4630.97,13.037817,77.6504617,Moderate
68768,Horamavu Agara,Apr-Jun,2030,3460.0587,5680.803729,4605.0,13.037817,77.6504617,Moderate
68796,Horamavu Agara,Jul-Sep,2030,3484.934681,5721.645686,4638.1075,13.037817,77.6504617,Moderate
68824,Horamavu Agara,Oct-Dec,2030,3538.96006,5810.345792,4710.01,13.037817,77.6504617,Moderate
68880,Horamavu Main Road,Jan-Mar,2024,3990.036549,6140.569198,5065.91,13.03127806,77.66946545,Moderate
68908,Horamavu Main Road,Apr-Jun,2024,4002.520402,6159.781545,5081.76,13.03127806,77.66946545,Moderate
68936,Horamavu Main Road,Jul-Sep,2024,3930.100267,6048.328719,4989.8125,13.03127806,77.66946545,Moderate
68964,Horamavu Main Road,Oct-Dec,2024,4148.673905,6384.708231,5267.322333,13.03127806,77.66946545,Moderate
68992,Horamavu Main Road,Jan-Mar,2025,4297.06295,6613.075362,5455.723,13.03127806,77.66946545,Moderate
69020,Horamavu Main Road,Apr-Jun,2025,4445.523931,6841.553201,5644.215,13.03127806,77.66946545,Moderate
69048,Horamavu Main Road,Jul-Sep,2025,3580.136854,5509.743538,4545.484952,13.03127806,77.66946545,Moderate
69076,Horamavu Main Road,Oct-Dec,2025,2867.702658,4413.324639,3640.95,13.03127806,77.66946545,Moderate
69104,Horamavu Main Road,Jan-Mar,2026,2919.304687,4492.738906,3706.466,13.03127806,77.66946545,Moderate
69132,Horamavu Main Road,Apr-Jun,2026,2958.374029,4552.865674,3756.07,13.03127806,77.66946545,Moderate
69160,Horamavu Main Road,Jul-Sep,2026,3031.746534,4665.784174,3849.226667,13.03127806,77.66946545,Moderate
69188,Horamavu Main Road,Oct-Dec,2026,3137.30664,4828.23861,3983.25,13.03127806,77.66946545,Moderate
69216,Horamavu Main Road,Jan-Mar,2027,3313.257435,5099.022603,4206.644167,13.03127806,77.66946545,Moderate
69244,Horamavu Main Road,Apr-Jun,2027,3296.381916,5073.051591,4185.218333,13.03127806,77.66946545,Moderate
69272,Horamavu Main Road,Jul-Sep,2027,3269.346694,5031.445041,4150.893333,13.03127806,77.66946545,Moderate
69300,Horamavu Main Road,Oct-Dec,2027,3374.900237,5193.889376,4284.908333,13.03127806,77.66946545,Moderate
69328,Horamavu Main Road,Jan-Mar,2028,3400.68051,5233.56459,4317.64,13.03127806,77.66946545,Moderate
69356,Horamavu Main Road,Apr-Jun,2028,3483.534705,5361.075181,4422.835,13.03127806,77.66946545,Moderate
69384,Horamavu Main Road,Jul-Sep,2028,3496.022497,5380.293589,4438.69,13.03127806,77.66946545,Moderate
69412,Horamavu Main Road,Oct-Dec,2028,3554.200406,5469.827975,4512.555,13.03127806,77.66946545,Moderate
69440,Horamavu Main Road,Jan-Mar,2029,3669.376099,5647.080565,4658.786667,13.03127806,77.66946545,Moderate
69468,Horamavu Main Road,Apr-Jun,2029,3736.145682,5749.837329,4743.56,13.03127806,77.66946545,Moderate
69496,Horamavu Main Road,Jul-Sep,2029,3787.727232,5829.220081,4809.05,13.03127806,77.66946545,Moderate
69524,Horamavu Main Road,Oct-Dec,2029,3853.304877,5930.14248,4892.31,13.03127806,77.66946545,Moderate
69552,Horamavu Main Road,Jan-Mar,2030,3990.036549,6140.569198,5065.91,13.03127806,77.66946545,Moderate
69580,Horamavu Main Road,Apr-Jun,2030,4002.520402,6159.781545,5081.76,13.03127806,77.66946545,Moderate
69608,Horamavu Main Road,Jul-Sep,2030,3930.100267,6048.328719,4989.8125,13.03127806,77.66946545,Moderate
69636,Horamavu Main Road,Oct-Dec,2030,4148.673905,6384.708231,5267.322333,13.03127806,77.66946545,Moderate
69664,Hormavu Agara,Jan-Mar,2024,4051.864249,6051.705203,5062.16,13.0169,77.6519,Moderate
69692,Hormavu Agara,Apr-Jun,2024,4121.74109,6156.070507,5149.46,13.0169,77.6519,Moderate
69720,Hormavu Agara,Jul-Sep,2024,4094.848245,6115.90441,5115.861667,13.0169,77.6519,Moderate
69748,Hormavu Agara,Oct-Dec,2024,4122.621688,6157.385733,5150.560167,13.0169,77.6519,Moderate
69776,Hormavu Agara,Jan-Mar,2025,4311.319441,6439.217281,5386.308,13.0169,77.6519,Moderate
69804,Hormavu Agara,Apr-Jun,2025,4545.506911,6788.990482,5678.888,13.0169,77.6519,Moderate
69832,Hormavu Agara,Jul-Sep,2025,3642.312056,5440.014143,4550.489667,13.0169,77.6519,Moderate
69860,Hormavu Agara,Oct-Dec,2025,2890.595998,4317.280582,3611.34,13.0169,77.6519,Moderate
69888,Hormavu Agara,Jan-Mar,2026,2844.442331,4248.347279,3553.678333,13.0169,77.6519,Moderate
69916,Hormavu Agara,Apr-Jun,2026,2919.376239,4360.265618,3647.296333,13.0169,77.6519,Moderate
69944,Hormavu Agara,Jul-Sep,2026,3090.473379,4615.809582,3861.055,13.0169,77.6519,Moderate
69972,Hormavu Agara,Oct-Dec,2026,3544.353343,5293.706859,4428.105833,13.0169,77.6519,Moderate
70000,Hormavu Agara,Jan-Mar,2027,3451.448494,5154.947828,4312.036,13.0169,77.6519,Moderate
70028,Hormavu Agara,Apr-Jun,2027,3602.940498,5381.210332,4501.301167,13.0169,77.6519,Moderate
70056,Hormavu Agara,Jul-Sep,2027,3601.965584,5379.754238,4500.083167,13.0169,77.6519,Moderate
70084,Hormavu Agara,Oct-Dec,2027,3905.907297,5833.709635,4879.81,13.0169,77.6519,Moderate
70112,Hormavu Agara,Jan-Mar,2028,3457.720068,5164.314803,4319.871333,13.0169,77.6519,Moderate
70140,Hormavu Agara,Apr-Jun,2028,3622.769086,5410.825531,4526.073833,13.0169,77.6519,Moderate
70168,Hormavu Agara,Jul-Sep,2028,3647.928484,5448.402619,4557.5065,13.0169,77.6519,Moderate
70196,Hormavu Agara,Oct-Dec,2028,3738.956476,5584.358451,4671.2315,13.0169,77.6519,Moderate
70224,Hormavu Agara,Jan-Mar,2029,3759.88391,5615.614843,4697.377,13.0169,77.6519,Moderate
70252,Hormavu Agara,Apr-Jun,2029,3831.336781,5722.334044,4786.646,13.0169,77.6519,Moderate
70280,Hormavu Agara,Jul-Sep,2029,3846.648854,5745.203554,4805.776,13.0169,77.6519,Moderate
70308,Hormavu Agara,Oct-Dec,2029,3871.529172,5782.363819,4836.86,13.0169,77.6519,Moderate
70336,Hormavu Agara,Jan-Mar,2030,4051.864249,6051.705203,5062.16,13.0169,77.6519,Moderate
70364,Hormavu Agara,Apr-Jun,2030,4121.74109,6156.070507,5149.46,13.0169,77.6519,Moderate
70392,Hormavu Agara,Jul-Sep,2030,4094.848245,6115.90441,5115.861667,13.0169,77.6519,Moderate
70420,Hormavu Agara,Oct-Dec,2030,4122.621688,6157.385733,5150.560167,13.0169,77.6519,Moderate
70448,Hosa Road,Jan-Mar,2024,4084.441324,6752.216232,5418.27,12.8816077,77.64481805,Moderate
70476,Hosa Road,Apr-Jun,2024,4256.276319,7036.286182,5646.22,12.8816077,77.64481805,Moderate
70504,Hosa Road,Jul-Sep,2024,4264.926491,7050.58626,5657.695,12.8816077,77.64481805,Moderate
70532,Hosa Road,Oct-Dec,2024,4215.858597,6969.469408,5592.603333,12.8816077,77.64481805,Moderate
70560,Hosa Road,Jan-Mar,2025,4670.291991,7720.718426,6195.438,12.8816077,77.64481805,Moderate
70588,Hosa Road,Apr-Jun,2025,4790.240029,7919.011174,6354.556667,12.8816077,77.64481805,Moderate
70616,Hosa Road,Jul-Sep,2025,4384.468718,7248.208139,5816.275333,12.8816077,77.64481805,Moderate
70644,Hosa Road,Oct-Dec,2025,3583.549034,5924.163439,4753.804667,12.8816077,77.64481805,Moderate
70672,Hosa Road,Jan-Mar,2026,3757.536459,6211.791689,4984.61,12.8816077,77.64481805,Moderate
70700,Hosa Road,Apr-Jun,2026,3802.577656,6286.251787,5044.36,12.8816077,77.64481805,Moderate
70728,Hosa Road,Jul-Sep,2026,3760.280391,6216.327835,4988.25,12.8816077,77.64481805,Moderate
70756,Hosa Road,Oct-Dec,2026,3835.489768,6340.660623,5088.02,12.8816077,77.64481805,Moderate
70784,Hosa Road,Jan-Mar,2027,3871.922255,6400.889185,5136.35,12.8816077,77.64481805,Moderate
70812,Hosa Road,Apr-Jun,2027,3887.654636,6426.897256,5157.22,12.8816077,77.64481805,Moderate
70840,Hosa Road,Jul-Sep,2027,3892.562053,6435.00998,5163.73,12.8816077,77.64481805,Moderate
70868,Hosa Road,Oct-Dec,2027,3861.459128,6383.59201,5122.47,12.8816077,77.64481805,Moderate
70896,Hosa Road,Jan-Mar,2028,3900.718468,6448.4938,5174.55,12.8816077,77.64481805,Moderate
70924,Hosa Road,Apr-Jun,2028,4028.01733,6658.938602,5343.42,12.8816077,77.64481805,Moderate
70952,Hosa Road,Jul-Sep,2028,4184.142559,6917.037867,5550.53,12.8816077,77.64481805,Moderate
70980,Hosa Road,Oct-Dec,2028,4302.35026,7112.453567,5707.34,12.8816077,77.64481805,Moderate
71008,Hosa Road,Jan-Mar,2029,4296.038211,7102.018768,5698.966667,12.8816077,77.64481805,Moderate
71036,Hosa Road,Apr-Jun,2029,4357.040451,7202.864951,5779.89,12.8816077,77.64481805,Moderate
71064,Hosa Road,Jul-Sep,2029,4376.903807,7235.702166,5806.24,12.8816077,77.64481805,Moderate
71092,Hosa Road,Oct-Dec,2029,4335.496059,7167.248723,5751.31,12.8816077,77.64481805,Moderate
71120,Hosa Road,Jan-Mar,2030,4084.441324,6752.216232,5418.27,12.8816077,77.64481805,Moderate
71148,Hosa Road,Apr-Jun,2030,4256.276319,7036.286182,5646.22,12.8816077,77.64481805,Moderate
71176,Hosa Road,Jul-Sep,2030,4264.926491,7050.58626,5657.695,12.8816077,77.64481805,Moderate
71204,Hosa Road,Oct-Dec,2030,4215.858597,6969.469408,5592.603333,12.8816077,77.64481805,Moderate
71260,Hosabasavanapura,Jan-Mar,2024,5027.482007,7544.590688,6285.93,12.9531,77.6419,Moderate
71288,Hosabasavanapura,Apr-Jun,2024,5106.158258,7662.657766,6384.3,12.9531,77.6419,Moderate
71316,Hosabasavanapura,Jul-Sep,2024,5215.893379,7827.333954,6521.503333,12.9531,77.6419,Moderate
71344,Hosabasavanapura,Oct-Dec,2024,5747.541259,8625.1619,7186.23,12.9531,77.6419,Moderate
71372,Hosabasavanapura,Jan-Mar,2025,5731.342658,8600.853149,7165.976667,12.9531,77.6419,Moderate
71400,Hosabasavanapura,Apr-Jun,2025,6158.219504,9241.454362,7699.706667,12.9531,77.6419,Moderate
71428,Hosabasavanapura,Jul-Sep,2025,5398.310256,8101.081462,6749.581667,12.9531,77.6419,Moderate
71456,Hosabasavanapura,Oct-Dec,2025,4055.637958,6086.173622,5070.82,12.9531,77.6419,Moderate
71484,Hosabasavanapura,Jan-Mar,2026,4034.987142,6055.183564,5045.0,12.9531,77.6419,Moderate
71512,Hosabasavanapura,Apr-Jun,2026,3986.815234,5982.893434,4984.77,12.9531,77.6419,Moderate
71540,Hosabasavanapura,Jul-Sep,2026,4007.274099,6013.595435,5010.35,12.9531,77.6419,Moderate
71568,Hosabasavanapura,Oct-Dec,2026,4117.910327,6179.623888,5148.68,12.9531,77.6419,Moderate
71596,Hosabasavanapura,Jan-Mar,2027,4199.817766,6302.539913,5251.09,12.9531,77.6419,Moderate
71624,Hosabasavanapura,Apr-Jun,2027,4189.932248,6287.705014,5238.73,12.9531,77.6419,Moderate
71652,Hosabasavanapura,Jul-Sep,2027,4221.668282,6335.330323,5278.41,12.9531,77.6419,Moderate
71680,Hosabasavanapura,Oct-Dec,2027,4169.921271,6257.675144,5213.71,12.9531,77.6419,Moderate
71708,Hosabasavanapura,Jan-Mar,2028,4280.981393,6424.339721,5352.57,12.9531,77.6419,Moderate
71736,Hosabasavanapura,Apr-Jun,2028,4335.143797,6505.619608,5420.29,12.9531,77.6419,Moderate
71764,Hosabasavanapura,Jul-Sep,2028,4404.462397,6609.643941,5506.96,12.9531,77.6419,Moderate
71792,Hosabasavanapura,Oct-Dec,2028,4474.44483,6714.664468,5594.46,12.9531,77.6419,Moderate
71820,Hosabasavanapura,Jan-Mar,2029,4626.758596,6943.237146,5784.9,12.9531,77.6419,Moderate
71848,Hosabasavanapura,Apr-Jun,2029,4641.658856,6965.597517,5803.53,12.9531,77.6419,Moderate
71876,Hosabasavanapura,Jul-Sep,2029,4554.848647,6835.324053,5694.99,12.9531,77.6419,Moderate
71904,Hosabasavanapura,Oct-Dec,2029,4481.874965,6725.814648,5603.75,12.9531,77.6419,Moderate
71932,Hosabasavanapura,Jan-Mar,2030,5027.482007,7544.590688,6285.93,12.9531,77.6419,Moderate
71960,Hosabasavanapura,Apr-Jun,2030,5106.158258,7662.657766,6384.3,12.9531,77.6419,Moderate
71988,Hosabasavanapura,Jul-Sep,2030,5215.893379,7827.333954,6521.503333,12.9531,77.6419,Moderate
72016,Hosabasavanapura,Oct-Dec,2030,5747.541259,8625.1619,7186.23,12.9531,77.6419,Moderate
72100,Hoskote Chintamani Road,Jan-Mar,2024,3237.825163,4988.216064,3996.09,13.0581,77.8649,Moderate
72128,Hoskote Chintamani Road,Apr-Jun,2024,3317.33483,5110.709212,4094.22,13.0581,77.8649,Moderate
72156,Hoskote Chintamani Road,Jul-Sep,2024,3401.622261,5240.563016,4198.246667,13.0581,77.8649,Moderate
72184,Hoskote Chintamani Road,Oct-Dec,2024,4224.507742,6508.306137,5213.843333,13.0581,77.8649,Moderate
72212,Hoskote Chintamani Road,Jan-Mar,2025,3624.22583,5583.50763,4472.981667,13.0581,77.8649,Moderate
72240,Hoskote Chintamani Road,Apr-Jun,2025,3792.149792,5842.212459,4680.231667,13.0581,77.8649,Moderate
72268,Hoskote Chintamani Road,Jul-Sep,2025,3337.906359,5142.401854,4119.609167,13.0581,77.8649,Moderate
72296,Hoskote Chintamani Road,Oct-Dec,2025,2940.314138,4529.868501,3628.905,13.0581,77.8649,Moderate
72324,Hoskote Chintamani Road,Jan-Mar,2026,2548.911539,3926.870922,3145.84,13.0581,77.8649,Moderate
72352,Hoskote Chintamani Road,Apr-Jun,2026,2555.134246,3936.457668,3153.52,13.0581,77.8649,Moderate
72380,Hoskote Chintamani Road,Jul-Sep,2026,2610.166311,4021.240452,3221.44,13.0581,77.8649,Moderate
72408,Hoskote Chintamani Road,Oct-Dec,2026,2727.619906,4202.190281,3366.4,13.0581,77.8649,Moderate
72436,Hoskote Chintamani Road,Jan-Mar,2027,2774.541385,4274.47784,3424.31,13.0581,77.8649,Moderate
72464,Hoskote Chintamani Road,Apr-Jun,2027,2755.881367,4245.730085,3401.28,13.0581,77.8649,Moderate
72492,Hoskote Chintamani Road,Jul-Sep,2027,2770.522554,4268.2864,3419.35,13.0581,77.8649,Moderate
72520,Hoskote Chintamani Road,Oct-Dec,2027,2854.229307,4397.245608,3522.66,13.0581,77.8649,Moderate
72548,Hoskote Chintamani Road,Jan-Mar,2028,2853.427161,4396.009816,3521.67,13.0581,77.8649,Moderate
72576,Hoskote Chintamani Road,Apr-Jun,2028,2872.865018,4425.955914,3545.66,13.0581,77.8649,Moderate
72604,Hoskote Chintamani Road,Jul-Sep,2028,2918.303743,4495.959132,3601.74,13.0581,77.8649,Moderate
72632,Hoskote Chintamani Road,Oct-Dec,2028,2958.621699,4558.073256,3651.5,13.0581,77.8649,Moderate
72660,Hoskote Chintamani Road,Jan-Mar,2029,3016.530145,4647.287414,3722.97,13.0581,77.8649,Moderate
72688,Hoskote Chintamani Road,Apr-Jun,2029,3035.968002,4677.233512,3746.96,13.0581,77.8649,Moderate
72716,Hoskote Chintamani Road,Jul-Sep,2029,3089.922437,4760.356091,3813.55,13.0581,77.8649,Moderate
72744,Hoskote Chintamani Road,Oct-Dec,2029,3109.003785,4789.752948,3837.1,13.0581,77.8649,Moderate
72772,Hoskote Chintamani Road,Jan-Mar,2030,3237.825163,4988.216064,3996.09,13.0581,77.8649,Moderate
72800,Hoskote Chintamani Road,Apr-Jun,2030,3317.33483,5110.709212,4094.22,13.0581,77.8649,Moderate
72828,Hoskote Chintamani Road,Jul-Sep,2030,3401.622261,5240.563016,4198.246667,13.0581,77.8649,Moderate
72856,Hoskote Chintamani Road,Oct-Dec,2030,4224.507742,6508.306137,5213.843333,13.0581,77.8649,Moderate
72884,Hosur Main Road,Jan-Mar,2024,5277.608951,9414.491049,7346.05,12.905312,77.6303621,Moderate
72912,Hosur Main Road,Apr-Jun,2024,5340.184041,9526.115959,7433.15,12.905312,77.6303621,Moderate
72940,Hosur Main Road,Jul-Sep,2024,5506.756991,9823.258009,7665.0075,12.905312,77.6303621,Moderate
72968,Hosur Main Road,Oct-Dec,2024,4777.57579,8522.50421,6650.04,12.905312,77.6303621,Moderate
72996,Hosur Main Road,Jan-Mar,2025,6165.966885,10999.19312,8582.58,12.905312,77.6303621,Moderate
73024,Hosur Main Road,Apr-Jun,2025,6262.911576,11172.12842,8717.52,12.905312,77.6303621,Moderate
73052,Hosur Main Road,Jul-Sep,2025,5281.664478,9421.725522,7351.695,12.905312,77.6303621,Moderate
73080,Hosur Main Road,Oct-Dec,2025,3740.982186,6673.371147,5207.176667,12.905312,77.6303621,Moderate
73108,Hosur Main Road,Jan-Mar,2026,2260.059943,4031.620057,3145.84,12.905312,77.6303621,Moderate
73136,Hosur Main Road,Apr-Jun,2026,2265.577471,4041.462529,3153.52,12.905312,77.6303621,Moderate
73164,Hosur Main Road,Jul-Sep,2026,2314.373109,4128.506891,3221.44,12.905312,77.6303621,Moderate
73192,Hosur Main Road,Oct-Dec,2026,2426.792743,4329.047257,3377.92,12.905312,77.6303621,Moderate
73220,Hosur Main Road,Jan-Mar,2027,2494.554884,4449.925116,3472.24,12.905312,77.6303621,Moderate
73248,Hosur Main Road,Apr-Jun,2027,2467.261799,4401.238201,3434.25,12.905312,77.6303621,Moderate
73276,Hosur Main Road,Jul-Sep,2027,2475.265089,4415.514911,3445.39,12.905312,77.6303621,Moderate
73304,Hosur Main Road,Oct-Dec,2027,2539.758382,4530.561618,3535.16,12.905312,77.6303621,Moderate
73332,Hosur Main Road,Jan-Mar,2028,2530.066786,4513.273214,3521.67,12.905312,77.6303621,Moderate
73360,Hosur Main Road,Apr-Jun,2028,2554.478974,4556.821026,3555.65,12.905312,77.6303621,Moderate
73388,Hosur Main Road,Jul-Sep,2028,2600.185372,4638.354628,3619.27,12.905312,77.6303621,Moderate
73416,Hosur Main Road,Oct-Dec,2028,2629.245789,4690.194211,3659.72,12.905312,77.6303621,Moderate
73444,Hosur Main Road,Jan-Mar,2029,2699.917564,4816.262436,3758.09,12.905312,77.6303621,Moderate
73472,Hosur Main Road,Apr-Jun,2029,2725.084102,4861.155898,3793.12,12.905312,77.6303621,Moderate
73500,Hosur Main Road,Jul-Sep,2029,2759.820102,4923.119898,3841.47,12.905312,77.6303621,Moderate
73528,Hosur Main Road,Oct-Dec,2029,2790.518536,4977.881464,3884.2,12.905312,77.6303621,Moderate
73556,Hosur Main Road,Jan-Mar,2030,5277.608951,9414.491049,7346.05,12.905312,77.6303621,Moderate
73584,Hosur Main Road,Apr-Jun,2030,5340.184041,9526.115959,7433.15,12.905312,77.6303621,Moderate
73612,Hosur Main Road,Jul-Sep,2030,5506.756991,9823.258009,7665.0075,12.905312,77.6303621,Moderate
73640,Hosur Main Road,Oct-Dec,2030,4777.57579,8522.50421,6650.04,12.905312,77.6303621,Moderate
73668,Hosur Road,Jan-Mar,2024,4289.681711,7511.068122,5900.42,12.9501326,77.6058328,Moderate
73696,Hosur Road,Apr-Jun,2024,4427.288298,7752.011976,6089.696667,12.9501326,77.6058328,Moderate
73724,Hosur Road,Jul-Sep,2024,4536.114865,7942.563121,6239.386667,12.9501326,77.6058328,Moderate
73752,Hosur Road,Oct-Dec,2024,5118.474043,8962.251703,7040.416667,12.9501326,77.6058328,Moderate
73780,Hosur Road,Jan-Mar,2025,4974.045652,8709.36313,6841.756667,12.9501326,77.6058328,Moderate
73808,Hosur Road,Apr-Jun,2025,5019.539699,8789.02146,6904.333333,12.9501326,77.6058328,Moderate
73836,Hosur Road,Jul-Sep,2025,4274.236356,7484.023897,5879.175048,12.9501326,77.6058328,Moderate
73864,Hosur Road,Oct-Dec,2025,3589.341488,6284.799257,4937.108095,12.9501326,77.6058328,Moderate
