Locality,Risk,location,year,quarter,avg_price,max_price,min_price,Location,Latitude,Longitude
Dilshad Garden,Moderate,Dilshad Garden,2027,Apr-Jun,7764.88,9799.760495,5729.807223,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2027,Jul-Sep,7686.61,9700.978897,5672.050759,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2027,Oct-Dec,7539.56,9515.392671,5563.540627,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2028,Jan-Mar,7223.18,9116.101474,5330.079658,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2028,Apr-Jun,7405.22,9345.847253,5464.409372,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2028,Jul-Sep,7289.91,9200.318876,5379.320604,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2028,Oct-Dec,7267.29,9171.771032,5362.629008,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2029,Jan-Mar,8160.33,10298.84294,6021.614986,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2029,Apr-Jun,8320.59,10501.10101,6139.872951,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2029,Jul-Sep,8151.48,10287.67369,6015.084455,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2029,Oct-Dec,8365.76,10558.10835,6173.204489,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2030,Jan-Mar,7897.46,9967.084684,5827.639751,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2030,Apr-Jun,7972.28,10061.51217,5882.850415,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2030,Jul-Sep,7797.35,9840.739651,5753.767264,Dilshad Garden,28.6758864,77.32144601
Dilshad Garden,Moderate,Dilshad Garden,2030,Oct-Dec,7923.55,10000.01188,5846.891906,Dilshad Garden,28.6758864,77.32144601
Dwarka,High,Dwarka,2024,Jan-Mar,10387.79,12138.83121,8636.990452,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2024,Apr-Jun,10387.79,12138.83121,8636.990452,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2024,Jul-Sep,10840.22,12667.5261,9013.166096,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2024,Oct-Dec,11107.38,12979.72052,9235.297884,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2025,Jan-Mar,12790.77,14946.87495,10634.96262,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2025,Apr-Jun,12791.2,14947.37743,10635.32015,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2025,Jul-Sep,12863.84,15032.26216,10695.71711,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2025,Oct-Dec,13156.22,15373.92785,10938.81822,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2026,Jan-Mar,8799.65,10282.98282,7316.521901,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2026,Apr-Jun,8814.56,10300.40616,7328.91891,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2026,Jul-Sep,8833.67,10322.73748,7344.808034,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2026,Oct-Dec,8938.07,10444.7359,7431.612042,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2027,Jan-Mar,8906.38,10407.704,7405.263201,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2027,Apr-Jun,8884.36,10381.97215,7386.954539,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2027,Jul-Sep,8903.32,10404.12819,7402.718945,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2027,Oct-Dec,8980.37,10494.16629,7466.782631,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2028,Jan-Mar,9075.24,10605.02827,7545.662863,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2028,Apr-Jun,9072.24,10601.52257,7543.168495,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2028,Jul-Sep,9182.1,10729.90136,7634.512253,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2028,Oct-Dec,9280.76,10845.19221,7716.543703,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2029,Jan-Mar,9638.49,11263.22377,8013.980462,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2029,Apr-Jun,9638.49,11263.22377,8013.980462,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2029,Jul-Sep,9939.95,11615.50006,8264.631192,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2029,Oct-Dec,10169.82,11884.11861,8455.757985,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2030,Jan-Mar,10387.79,12138.83121,8636.990452,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2030,Apr-Jun,10387.79,12138.83121,8636.990452,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2030,Jul-Sep,10840.22,12667.5261,9013.166096,Dwarka,28.58270693,77.04929603
Dwarka,High,Dwarka,2030,Oct-Dec,11107.38,12979.72052,9235.297884,Dwarka,28.58270693,77.04929603
Dwarka Mor,Moderate,Dwarka Mor,2024,Jan-Mar,4682.61,5785.579028,3579.565799,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2024,Apr-Jun,4660.24,5757.939869,3562.465317,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2024,Jul-Sep,4614.85,5701.858446,3527.767469,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2024,Oct-Dec,4735.38,5850.778779,3619.905201,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2025,Jan-Mar,5406.87,6680.435415,4133.217785,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2025,Apr-Jun,5406.12,6679.508756,4132.644456,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2025,Jul-Sep,5404.2,6677.136508,4131.176735,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2025,Oct-Dec,5955.32,7358.070499,4552.473897,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2026,Jan-Mar,4547.32,5618.42204,3476.14496,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2026,Apr-Jun,4504.76,5565.837211,3443.610471,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2026,Jul-Sep,4468.41,5520.925122,3415.823144,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2026,Oct-Dec,4581.09,5660.146421,3501.960037,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2027,Jan-Mar,4844.52,5985.626246,3703.335983,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2027,Apr-Jun,4821.92,5957.702911,3686.05968,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2027,Jul-Sep,4869.29,6016.230715,3722.271116,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2027,Oct-Dec,4799.75,5930.310861,3669.112086,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2028,Jan-Mar,4442.82,5489.307506,3396.261171,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2028,Apr-Jun,4390.31,5424.428997,3356.120523,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2028,Jul-Sep,4425.66,5468.10554,3383.143413,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2028,Oct-Dec,4564.97,5640.229423,3489.637293,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2029,Jan-Mar,4559.42,5633.372144,3485.394662,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2029,Apr-Jun,4553.75,5626.366599,3481.060297,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2029,Jul-Sep,4493.89,5552.406829,3435.301029,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2029,Oct-Dec,4732.33,5847.010364,3617.573665,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2030,Jan-Mar,4682.61,5785.579028,3579.565799,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2030,Apr-Jun,4660.24,5757.939869,3562.465317,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2030,Jul-Sep,4614.85,5701.858446,3527.767469,Dwarka Mor,28.61931,77.0332792
Dwarka Mor,Moderate,Dwarka Mor,2030,Oct-Dec,4735.38,5850.778779,3619.905201,Dwarka Mor,28.61931,77.0332792
Dwarka Road,Moderate,Dwarka Road,2024,Jan-Mar,3771.29,4661.670083,3079.050095,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2024,Apr-Jun,3870.89,4784.785076,3160.367997,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2024,Jul-Sep,3924.51,4851.064452,3204.145767,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2024,Oct-Dec,4176.15,5162.115222,3409.595935,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2025,Jan-Mar,4816,5953.030162,3931.998138,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2025,Apr-Jun,4838.4,5980.718674,3950.286502,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2025,Jul-Sep,4984.08,6160.792892,4069.226179,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2025,Oct-Dec,5364.62,6631.176218,4379.916082,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2026,Jan-Mar,2412.25,2981.768482,1969.468959,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2026,Apr-Jun,2416.1,2986.527445,1972.612272,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2026,Jul-Sep,2434.2,3008.900752,1987.389923,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2026,Oct-Dec,2475.6,3060.075056,2021.190737,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2027,Jan-Mar,2572.55,3179.914399,2100.34506,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2027,Apr-Jun,2599,3212.609093,2121.940025,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2027,Jul-Sep,2613.7,3230.779679,2133.941764,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2027,Oct-Dec,2669,3299.135694,2179.091161,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2028,Jan-Mar,2810.15,3473.610405,2294.332344,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2028,Apr-Jun,2847.65,3519.963941,2324.949024,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2028,Jul-Sep,2869.3,3546.725383,2342.625054,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2028,Oct-Dec,2964,3663.783513,2419.942376,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2029,Jan-Mar,3241.9,4007.29412,2646.832385,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2029,Apr-Jun,3327.35,4112.918378,2716.597592,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2029,Jul-Sep,3457.58,4273.894939,2822.923198,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2029,Oct-Dec,3618.51,4472.819595,2954.313659,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2030,Jan-Mar,3771.29,4661.670083,3079.050095,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2030,Apr-Jun,3870.89,4784.785076,3160.367997,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2030,Jul-Sep,3924.51,4851.064452,3204.145767,Dwarka Road,28.58506904,77.03130077
Dwarka Road,Moderate,Dwarka Road,2030,Oct-Dec,4176.15,5162.115222,3409.595935,Dwarka Road,28.58506904,77.03130077
Dwarka Sector 3,Moderate,Dwarka Sector 3,2024,Jan-Mar,9752.3,11291.97642,8212.784007,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2024,Apr-Jun,9889.87,11451.26573,8328.636954,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2024,Jul-Sep,10203.08,11813.92479,8592.403049,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2024,Oct-Dec,10488.81,12144.76535,8833.027186,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2025,Jan-Mar,11268.78,13047.87568,9489.869689,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2025,Apr-Jun,11773.88,13632.72,9915.233675,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2025,Jul-Sep,12385.91,14341.37625,10430.64749,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2025,Oct-Dec,13450.29,15573.79874,11327.00251,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2026,Jan-Mar,8243.79,9545.305443,6942.410167,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2026,Apr-Jun,8282.51,9590.13849,6975.017757,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2026,Jul-Sep,8263.02,9567.571442,6958.604484,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2026,Oct-Dec,8371.3,9692.946503,7049.791204,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2027,Jan-Mar,8408.51,9736.031154,7081.127165,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2027,Apr-Jun,8398.37,9724.290268,7072.587884,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2027,Jul-Sep,8361.29,9681.356142,7041.361401,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2027,Oct-Dec,8456.25,9791.308264,7121.330841,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2028,Jan-Mar,8688.3,10059.99392,7316.749002,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2028,Apr-Jun,8694.08,10066.68646,7321.61656,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2028,Jul-Sep,8649.11,10014.61667,7283.745607,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2028,Oct-Dec,8769.59,10154.11785,7385.206413,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2029,Jan-Mar,9130.52,10572.03086,7689.15934,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2029,Apr-Jun,9266.81,10729.83809,7803.934351,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2029,Jul-Sep,9382.05,10863.27198,7900.982353,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2029,Oct-Dec,9523.41,11026.94966,8020.027003,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2030,Jan-Mar,9752.3,11291.97642,8212.784007,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2030,Apr-Jun,9889.87,11451.26573,8328.636954,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2030,Jul-Sep,10203.08,11813.92479,8592.403049,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 3,Moderate,Dwarka Sector 3,2030,Oct-Dec,10488.81,12144.76535,8833.027186,Dwarka Sector 3,28.60768035,77.04385777
Dwarka Sector 9,Moderate,Dwarka Sector 9,2024,Jan-Mar,10182.6,11784.42435,8580.815168,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2024,Apr-Jun,10362.77,11992.93688,8732.643332,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2024,Jul-Sep,10754.85,12446.69497,9063.046767,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2024,Oct-Dec,11265.8,13038.02249,9493.621228,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2025,Jan-Mar,11820.56,13680.05176,9961.11411,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2025,Apr-Jun,12297.5,14232.01917,10363.02855,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2025,Jul-Sep,12900.62,14930.01595,10871.27411,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2025,Oct-Dec,13804.35,15975.91168,11632.84189,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2026,Jan-Mar,8631.26,9989.043123,7273.510373,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2026,Apr-Jun,8684.42,10050.56572,7318.307982,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2026,Jul-Sep,8647.56,10007.90728,7287.246284,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2026,Oct-Dec,8657.57,10019.49195,7295.68165,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2027,Jan-Mar,8944.98,10352.1144,7537.880312,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2027,Apr-Jun,8953.54,10362.02098,7545.093772,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2027,Jul-Sep,8942.04,10348.71191,7535.402791,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2027,Oct-Dec,8955.76,10364.5902,7546.964552,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2028,Jan-Mar,9037.5,10459.18872,7615.846354,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2028,Apr-Jun,9073.92,10501.33795,7646.537266,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2028,Jul-Sep,9063.41,10489.17462,7637.680553,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2028,Oct-Dec,9062.18,10487.75113,7636.64404,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2029,Jan-Mar,9314.41,10779.65942,7849.196729,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2029,Apr-Jun,9487.2,10979.63101,7994.805812,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2029,Jul-Sep,9648.44,11166.23566,8130.681781,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2029,Oct-Dec,9835.87,11383.15027,8288.627903,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2030,Jan-Mar,10182.6,11784.42435,8580.815168,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2030,Apr-Jun,10362.77,11992.93688,8732.643332,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2030,Jul-Sep,10754.85,12446.69497,9063.046767,Dwarka Sector 9,28.574272,77.0653316
Dwarka Sector 9,Moderate,Dwarka Sector 9,2030,Oct-Dec,11265.8,13038.02249,9493.621228,Dwarka Sector 9,28.574272,77.0653316
GT Karnal Road,Moderate,GT Karnal Road,2024,Jan-Mar,7212.96,8562.720275,5212.665723,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2024,Apr-Jun,7224.6,8576.538467,5221.077724,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2024,Jul-Sep,7228.83,8581.560026,5224.134663,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2024,Oct-Dec,7398.98,8783.550174,5347.098754,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2025,Jan-Mar,7348.8,8723.979997,5310.834645,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2025,Apr-Jun,7391.05,8774.136234,5341.367897,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2025,Jul-Sep,7094.07,8421.582405,5126.746235,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2025,Oct-Dec,6925.58,8221.562893,5004.981793,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2026,Jan-Mar,5489.6,6516.86814,3967.227012,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2026,Apr-Jun,5505.7,6535.980931,3978.862169,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2026,Jul-Sep,5526.8,6561.029371,3994.110728,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2026,Oct-Dec,5577.6,6621.335569,4030.822899,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2027,Jan-Mar,5674.5,6736.368453,4100.850642,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2027,Apr-Jun,5700.7,6767.471256,4119.784871,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2027,Jul-Sep,5701.4,6768.302247,4120.290748,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2027,Oct-Dec,5716.9,6786.70276,4131.492296,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2028,Jan-Mar,6055.3,7188.427508,4376.047386,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2028,Apr-Jun,6071.3,7207.421586,4387.610274,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2028,Jul-Sep,6088,7227.246655,4399.679039,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2028,Oct-Dec,6115.7,7260.130153,4419.697289,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2029,Jan-Mar,6436.07,7640.450949,4651.222449,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2029,Apr-Jun,6514.87,7733.996783,4708.169675,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2029,Jul-Sep,6620.84,7859.796936,4784.75213,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2029,Oct-Dec,6756.25,8020.546191,4882.6103,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2030,Jan-Mar,7212.96,8562.720275,5212.665723,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2030,Apr-Jun,7224.6,8576.538467,5221.077724,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2030,Jul-Sep,7228.83,8581.560026,5224.134663,GT Karnal Road,28.70057785,77.18192301
GT Karnal Road,Moderate,GT Karnal Road,2030,Oct-Dec,7398.98,8783.550174,5347.098754,GT Karnal Road,28.70057785,77.18192301
Indraprastha,Moderate,Indraprastha,2024,Jan-Mar,9991.34,11710.87717,8056.497619,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2024,Apr-Jun,10095.01,11832.38907,8140.091723,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2024,Jul-Sep,10419.22,12212.3965,8401.517827,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2024,Oct-Dec,10695.22,12535.89686,8624.069892,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2025,Jan-Mar,10700.86,12542.50752,8628.617695,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2025,Apr-Jun,10935.33,12817.33046,8817.682124,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2025,Jul-Sep,11494.09,13472.25459,9268.237166,Indraprastha,28.6206019,77.249551
Indraprastha,Moderate,Indraprastha,2025,Oct-Dec,12135.36,14223.88893,9785.323986,Indraprastha,28.6206019,77.249551
